ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,mortgage_rate,mortgage_rate_lower,mortgage_rate_upper,tax,tax_lower,tax_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,County
2029-04-30,307404.8812342609,301749.6690617339,320641.61254234187,300783.370184412,313893.0864796615,3624.190851001827,3624.190851001827,3624.190851001827,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,-857.5377403530947,-857.5377403530947,-857.5377403530947,0.0,0.0,0.0,311029.07208526274,Saratoga
2029-05-31,308452.2000060028,301564.64805854834,322831.58303503384,301593.4642897635,315246.53225411277,3809.785390924818,3809.785390924818,3809.785390924818,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,-671.9432004301038,-671.9432004301038,-671.9432004301038,0.0,0.0,0.0,312261.98539692763,Saratoga
2029-06-30,309465.7343012368,303425.37717411394,324173.85140172247,302364.54204266943,316490.4229555606,4284.736815307595,4284.736815307595,4284.736815307595,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,-196.99177604732688,-196.99177604732688,-196.99177604732688,0.0,0.0,0.0,313750.4711165444,Saratoga
2029-07-31,310513.0530729786,304568.24551055266,325880.8224713902,303051.83825707587,317789.4601611704,4774.065337472809,4774.065337472809,4774.065337472809,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,292.33674611788706,292.33674611788706,292.33674611788706,0.0,0.0,0.0,315287.11841045145,Saratoga
2029-08-31,311560.3718447205,306599.01368781086,326841.8943138199,303905.20959442906,319013.08049437555,5115.157844745034,5115.157844745034,5115.157844745034,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,633.4292533901116,633.4292533901116,633.4292533901116,0.0,0.0,0.0,316675.52968946553,Saratoga
2029-09-30,312573.9061399546,307345.56481890066,328384.782517369,304784.57347891486,320272.85319342,5197.972857831598,5197.972857831598,5197.972857831598,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,716.2442664766768,716.2442664766768,716.2442664766768,0.0,0.0,0.0,317771.87899778615,Saratoga
2029-10-31,313621.2249116964,307517.3810788707,330131.59797075647,305592.02514000476,321681.6951729383,5085.865521195904,5085.865521195904,5085.865521195904,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,604.1369298409828,604.1369298409828,604.1369298409828,0.0,0.0,0.0,318707.0904328923,Saratoga
2029-11-30,314634.75920693047,307876.6544825472,330025.46733299905,306300.17182910786,323069.97968192503,4730.608858785889,4730.608858785889,4730.608858785889,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,248.88026743096796,248.88026743096796,248.88026743096796,0.0,0.0,0.0,319365.36806571635,Saratoga
2029-12-31,315682.0779786723,309791.41265251796,332671.23862603726,307057.4565838326,324432.1250756556,4715.997790050307,4715.997790050307,4715.997790050307,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,234.26919869538474,234.26919869538474,234.26919869538474,0.0,0.0,0.0,320398.07576872257,Saratoga
2030-01-31,316729.3967504141,309167.52872695157,332999.38717307686,307780.996171336,325702.856078187,4487.9913812955565,4487.9913812955565,4487.9913812955565,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,6.262789940634336,6.262789940634336,6.262789940634336,0.0,0.0,0.0,321217.38813170965,Saratoga
2030-02-28,317675.3620926325,310456.04441207164,334322.7504283599,308519.0962874191,326921.8490993181,4183.638879484195,4183.638879484195,4183.638879484195,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,-298.08971187072746,-298.08971187072746,-298.08971187072746,0.0,0.0,0.0,321859.0009721167,Saratoga
2030-03-31,318722.68086437444,310784.5570251167,334276.9081151944,309258.1931463489,328269.23257373134,3620.015685672946,3620.015685672946,3620.015685672946,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,-861.7129056819762,-861.7129056819762,-861.7129056819762,0.0,0.0,0.0,322342.6965500474,Saratoga
2030-04-30,319736.2151596084,311303.26980682224,335006.4704346071,309959.9863339253,329549.99354296544,3603.116413119315,3603.116413119315,3603.116413119315,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,-878.6121782356066,-878.6121782356066,-878.6121782356066,0.0,0.0,0.0,323339.3315727277,Saratoga
2030-05-31,320783.5339313502,311962.57977050677,336706.8695618054,310706.5459845845,330894.54989397764,3798.115753301046,3798.115753301046,3798.115753301046,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,-683.6128380538762,-683.6128380538762,-683.6128380538762,0.0,0.0,0.0,324581.6496846513,Saratoga
2030-06-30,321797.06822658435,313834.55710938474,339061.83120216295,311505.681135739,332168.4556785538,4286.712779209819,4286.712779209819,4286.712779209819,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,-195.01581214510222,-195.01581214510222,-195.01581214510222,0.0,0.0,0.0,326083.7810057942,Saratoga
2030-07-31,322844.38699832617,315034.0041382215,340813.4542852465,312212.1568322585,333444.25482055167,4784.340177484997,4784.340177484997,4784.340177484997,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,302.6115861300755,302.6115861300755,302.6115861300755,0.0,0.0,0.0,327628.7271758112,Saratoga
2030-08-31,323891.7057700679,315798.64669113274,341986.9589153436,312892.29128388036,334734.0501361962,5144.022935347655,5144.022935347655,5144.022935347655,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,662.294343992734,662.294343992734,662.294343992734,0.0,0.0,0.0,329035.72870541556,Saratoga
2030-09-30,324905.24006530206,316913.43425048626,343924.9934180491,313736.2638431588,335861.9438462895,5188.375668359744,5188.375668359744,5188.375668359744,4481.728591354922,4481.728591354922,4481.728591354922,4744.248589027843,4744.248589027843,4744.248589027843,-262.5199976729215,-262.5199976729215,-262.5199976729215,706.6470770048228,706.6470770048228,706.6470770048228,0.0,0.0,0.0,330093.6157336618,Saratoga
2015-01-31,86310.39948451608,76224.5351268405,83233.26674112897,86310.39948451608,86310.39948451608,-6612.2608181532905,-6612.2608181532905,-6612.2608181532905,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,69.33140150454054,69.33140150454054,69.33140150454054,0.0,0.0,0.0,79698.13866636279,Schenectady
2015-02-28,86784.61705391842,76698.43210008397,83805.65057302007,86784.61705391842,86784.61705391842,-6576.858971146802,-6576.858971146802,-6576.858971146802,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,104.73324851102889,104.73324851102889,104.73324851102889,0.0,0.0,0.0,80207.75808277162,Schenectady
2015-03-31,87309.64364861386,77228.52142386927,84166.41936060603,87309.64364861386,87309.64364861386,-6785.076113366807,-6785.076113366807,-6785.076113366807,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-103.48389370897563,-103.48389370897563,-103.48389370897563,0.0,0.0,0.0,80524.56753524704,Schenectady
2015-04-30,87817.73390154494,77753.20183933568,84793.86734038325,87817.73390154494,87817.73390154494,-6639.577632227972,-6639.577632227972,-6639.577632227972,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,42.014587429860036,42.014587429860036,42.014587429860036,0.0,0.0,0.0,81178.15626931697,Schenectady
2015-05-31,88342.76049624037,78251.3360816753,84972.24393149723,88342.76049624037,88342.76049624037,-6625.233626179705,-6625.233626179705,-6625.233626179705,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,56.358593478126764,56.358593478126764,56.358593478126764,0.0,0.0,0.0,81717.52687006067,Schenectady
2015-06-30,88832.94820940198,78653.59404796764,85577.63212308343,88832.94820940198,88832.94820940198,-6756.467228452323,-6756.467228452323,-6756.467228452323,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-74.87500879449165,-74.87500879449165,-74.87500879449165,0.0,0.0,0.0,82076.48098094965,Schenectady
2015-07-31,89339.47551300228,79063.3371282415,86403.33409397278,89339.47551300228,89339.47551300228,-6782.080636838649,-6782.080636838649,-6782.080636838649,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-100.48841718081707,-100.48841718081707,-100.48841718081707,0.0,0.0,0.0,82557.39487616363,Schenectady
2015-08-31,89846.00281660259,79464.39945771512,86063.60348026681,89846.00281660259,89846.00281660259,-7056.2004343564795,-7056.2004343564795,-7056.2004343564795,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-374.60821469864925,-374.60821469864925,-374.60821469864925,0.0,0.0,0.0,82789.80238224611,Schenectady
2015-09-30,90336.1905297642,80360.07764724646,87519.42565083483,90336.1905297642,90336.1905297642,-6435.500283792364,-6435.500283792364,-6435.500283792364,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,246.0919358654674,246.0919358654674,246.0919358654674,0.0,0.0,0.0,83900.69024597183,Schenectady
2015-10-31,90829.03420112595,81159.25664963062,87859.22084856799,90829.03420112595,90829.03420112595,-6467.704840861972,-6467.704840861972,-6467.704840861972,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,213.88737879585972,213.88737879585972,213.88737879585972,0.0,0.0,0.0,84361.32936026398,Schenectady
2015-11-30,91305.97968954056,81232.28761160496,88141.38864125242,91305.97968954056,91305.97968954056,-6589.713902005984,-6589.713902005984,-6589.713902005984,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,91.87831765184725,91.87831765184725,91.87831765184725,0.0,0.0,0.0,84716.26578753458,Schenectady
2015-12-31,91798.82336090233,81466.62249616536,88285.46604960467,91798.82336090233,91798.82336090233,-6917.388156468183,-6917.388156468183,-6917.388156468183,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-235.79593681035186,-235.79593681035186,-235.79593681035186,0.0,0.0,0.0,84881.43520443415,Schenectady
2016-01-31,92291.66703226407,82263.2902515408,89190.63634688147,92291.66703226407,92291.66703226407,-6601.666334815172,-6601.666334815172,-6601.666334815172,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,79.92588484265909,79.92588484265909,79.92588484265909,0.0,0.0,0.0,85690.0006974489,Schenectady
2016-02-29,92746.55250964814,82705.66263123897,89725.87769923173,92746.55250964814,92746.55250964814,-6560.096679873345,-6560.096679873345,-6560.096679873345,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,121.49553978448577,121.49553978448577,121.49553978448577,0.0,0.0,0.0,86186.4558297748,Schenectady
2016-03-31,93232.8093992656,83095.03327561257,89821.29999943585,93232.8093992656,93232.8093992656,-6796.214276039234,-6796.214276039234,-6796.214276039234,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-114.62205638140298,-114.62205638140298,-114.62205638140298,0.0,0.0,0.0,86436.59512322638,Schenectady
2016-04-30,93703.38058276636,83488.63317727722,90501.57898827792,93703.38058276636,93703.38058276636,-6645.220280430002,-6645.220280430002,-6645.220280430002,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,36.37193922782858,36.37193922782858,36.37193922782858,0.0,0.0,0.0,87058.16030233636,Schenectady
2016-05-31,94189.63747238384,84212.7738848618,90748.35971959909,94189.63747238384,94189.63747238384,-6618.587892759847,-6618.587892759847,-6618.587892759847,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,63.00432689798437,63.00432689798437,63.00432689798437,0.0,0.0,0.0,87571.04957962398,Schenectady
2016-06-30,94661.59110358582,84436.61342893797,91208.81282561873,94661.59110358582,94661.59110358582,-6742.8978075083605,-6742.8978075083605,-6742.8978075083605,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-61.305587850529,-61.305587850529,-61.305587850529,0.0,0.0,0.0,87918.69329607746,Schenectady
2016-07-31,95149.27652249453,85017.76072000818,91923.82075410534,95149.27652249453,95149.27652249453,-6777.858245848456,-6777.858245848456,-6777.858245848456,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-96.26602619062515,-96.26602619062515,-96.26602619062515,0.0,0.0,0.0,88371.41827664607,Schenectady
2016-08-31,95636.96194140326,85371.07737682985,91996.6360740007,95636.96194140326,95636.96194140326,-7057.19684555384,-7057.19684555384,-7057.19684555384,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-375.6046258960082,-375.6046258960082,-375.6046258960082,0.0,0.0,0.0,88579.76509584942,Schenectady
2016-09-30,96108.91557260526,86245.74166858975,93235.84010590597,96108.91557260526,96108.91557260526,-6473.238440077147,-6473.238440077147,-6473.238440077147,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,208.353779580685,208.353779580685,208.353779580685,0.0,0.0,0.0,89635.67713252812,Schenectady
2016-10-31,96605.40053103685,86575.57956829882,93359.52220500364,96605.40053103685,96605.40053103685,-6453.145438611426,-6453.145438611426,-6453.145438611426,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,228.4467810464049,228.4467810464049,228.4467810464049,0.0,0.0,0.0,90152.25509242543,Schenectady
2016-11-30,97085.86984564806,87356.80819594987,93940.65856569888,97085.86984564806,97085.86984564806,-6565.580806840924,-6565.580806840924,-6565.580806840924,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,116.01141281690742,116.01141281690742,116.01141281690742,0.0,0.0,0.0,90520.28903880714,Schenectady
2016-12-31,97582.35480407967,87000.76542104704,93761.49640036495,97582.35480407967,97582.35480407967,-6905.126927750903,-6905.126927750903,-6905.126927750903,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-223.53470809307217,-223.53470809307217,-223.53470809307217,0.0,0.0,0.0,90677.22787632878,Schenectady
2017-01-31,98078.83976251127,88000.09551693982,94792.24842861421,98078.83976251127,98078.83976251127,-6633.33189307569,-6633.33189307569,-6633.33189307569,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,48.26032658214186,48.26032658214186,48.26032658214186,0.0,0.0,0.0,91445.50786943558,Schenectady
2017-02-28,98541.44173589678,88480.02041737601,95579.33536973942,98541.44173589678,98541.44173589678,-6565.570761105799,-6565.570761105799,-6565.570761105799,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,116.02145855203275,116.02145855203275,116.02145855203275,0.0,0.0,0.0,91975.87097479097,Schenectady
2017-03-31,99053.60820643068,88723.27228829732,95565.1174518954,99053.60820643068,99053.60820643068,-6792.614308064954,-6792.614308064954,-6792.614308064954,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-111.02208840712223,-111.02208840712223,-111.02208840712223,0.0,0.0,0.0,92260.99389836573,Schenectady
2017-04-30,99549.25317791513,89638.51520464961,96457.68612490267,99549.25317791513,99549.25317791513,-6643.202946918087,-6643.202946918087,-6643.202946918087,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,38.38927273974495,38.38927273974495,38.38927273974495,0.0,0.0,0.0,92906.05023099705,Schenectady
2017-05-31,100061.41964844907,89981.84877696804,96739.99642544813,100061.41964844907,100061.41964844907,-6620.648001658838,-6620.648001658838,-6620.648001658838,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,60.944217998992855,60.944217998992855,60.944217998992855,0.0,0.0,0.0,93440.77164679024,Schenectady
2017-06-30,100557.0646199335,90584.02392274687,97147.28330929535,100557.0646199335,100557.0646199335,-6747.470490113471,-6747.470490113471,-6747.470490113471,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-65.87827045563975,-65.87827045563975,-65.87827045563975,0.0,0.0,0.0,93809.59412982003,Schenectady
2017-07-31,101090.84594007704,91057.53909039478,97874.2565100423,101090.84594007704,101090.84594007704,-6779.404788854779,-6779.404788854779,-6779.404788854779,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-97.81256919694763,-97.81256919694763,-97.81256919694763,0.0,0.0,0.0,94311.44115122226,Schenectady
2017-08-31,101624.62726022057,91011.40158747503,97801.5994487846,101624.62726022057,101624.62726022057,-7057.254116621364,-7057.254116621364,-7057.254116621364,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-375.66189696353354,-375.66189696353354,-375.66189696353354,0.0,0.0,0.0,94567.37314359921,Schenectady
2017-09-30,102141.1898281014,92328.15991401827,99144.0861801168,102141.1898281014,102141.1898281014,-6460.409757032516,-6460.409757032516,-6460.409757032516,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,221.1824626253155,221.1824626253155,221.1824626253155,0.0,0.0,0.0,95680.78007106889,Schenectady
2017-10-31,102674.97114824493,92667.68534469581,99418.8177620501,102674.97114824493,102674.97114824493,-6457.612500842967,-6457.612500842967,-6457.612500842967,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,223.97971881486458,223.97971881486458,223.97971881486458,0.0,0.0,0.0,96217.35864740197,Schenectady
2017-11-30,103203.38989597233,93286.81719196684,100283.63721518598,103203.38989597233,103203.38989597233,-6573.59625469069,-6573.59625469069,-6573.59625469069,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,107.99596496714173,107.99596496714173,107.99596496714173,0.0,0.0,0.0,96629.79364128163,Schenectady
2017-12-31,103749.4226019573,93374.21305889152,100048.34787038178,103749.4226019573,103749.4226019573,-6909.614600728547,-6909.614600728547,-6909.614600728547,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-228.0223810707155,-228.0223810707155,-228.0223810707155,0.0,0.0,0.0,96839.80800122875,Schenectady
2018-01-31,104295.45530794228,94276.72836315434,100936.34767915365,104295.45530794228,104295.45530794228,-6622.82004446046,-6622.82004446046,-6622.82004446046,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,58.772175197371226,58.772175197371226,58.772175197371226,0.0,0.0,0.0,97672.63526348182,Schenectady
2018-02-28,104788.64613915452,94950.92014876357,101539.02922818635,104788.64613915452,104788.64613915452,-6571.159402325204,-6571.159402325204,-6571.159402325204,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,110.43281733262802,110.43281733262802,110.43281733262802,0.0,0.0,0.0,98217.4867368293,Schenectady
2018-03-31,105352.25448206926,95058.97825337824,101945.32446362158,105352.25448206926,105352.25448206926,-6788.90045856766,-6788.90045856766,-6788.90045856766,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-107.30823890982892,-107.30823890982892,-107.30823890982892,0.0,0.0,0.0,98563.3540235016,Schenectady
2018-04-30,105897.68191069642,96036.69748303156,102687.85053848596,105897.68191069642,105897.68191069642,-6641.320978130156,-6641.320978130156,-6641.320978130156,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,40.27124152767551,40.27124152767551,40.27124152767551,0.0,0.0,0.0,99256.36093256627,Schenectady
2018-05-31,106461.29025361117,96471.37401533492,103288.37906954908,106461.29025361117,106461.29025361117,-6622.864673150654,-6622.864673150654,-6622.864673150654,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,58.727546507177216,58.727546507177216,58.727546507177216,0.0,0.0,0.0,99838.4255804605,Schenectady
2018-06-30,107006.71768223835,96871.03109284425,103720.65806996867,107006.71768223835,107006.71768223835,-6751.9962811212035,-6751.9962811212035,-6751.9962811212035,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-70.40406146337253,-70.40406146337253,-70.40406146337253,0.0,0.0,0.0,100254.72140111715,Schenectady
2018-07-31,107592.94717680107,97307.49946124639,104033.1684215395,107592.94717680107,107592.94717680107,-6780.813713618254,-6780.813713618254,-6780.813713618254,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-99.221493960423,-99.221493960423,-99.221493960423,0.0,0.0,0.0,100812.13346318282,Schenectady
2018-08-31,108179.17667136378,97724.13548373175,104634.90360862597,108179.17667136378,108179.17667136378,-7056.9199975273,-7056.9199975273,-7056.9199975273,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-375.32777786946866,-375.32777786946866,-375.32777786946866,0.0,0.0,0.0,101122.25667383647,Schenectady
2018-09-30,108746.49553706963,98621.81655185691,105926.77205819638,108746.49553706963,108746.49553706963,-6447.824443066196,-6447.824443066196,-6447.824443066196,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,233.76777659163542,233.76777659163542,233.76777659163542,0.0,0.0,0.0,102298.67109400342,Schenectady
2018-10-31,109332.72503163233,99424.03602068099,106178.46573095383,109332.72503163233,109332.72503163233,-6462.467270273206,-6462.467270273206,-6462.467270273206,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,219.1249493846253,219.1249493846253,219.1249493846253,0.0,0.0,0.0,102870.25776135913,Schenectady
2018-11-30,109926.44710952186,99988.91314222972,106727.26013742409,109926.44710952186,109926.44710952186,-6581.645637990065,-6581.645637990065,-6581.645637990065,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,99.94658166776622,99.94658166776622,99.94658166776622,0.0,0.0,0.0,103344.8014715318,Schenectady
2018-12-31,110539.95992334101,100107.63133572157,106965.45138681718,110539.95992334101,110539.95992334101,-6913.703335009462,-6913.703335009462,-6913.703335009462,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-232.11111535163096,-232.11111535163096,-232.11111535163096,0.0,0.0,0.0,103626.25658833155,Schenectady
2019-01-31,111153.47273716018,101493.45595956342,108071.7696683156,111153.47273716018,111153.47273716018,-6612.260818153246,-6612.260818153246,-6612.260818153246,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,69.33140150458568,69.33140150458568,69.33140150458568,0.0,0.0,0.0,104541.21191900694,Schenectady
