RegionID,SizeRank,RegionName,RegionType,StateName,Date,PriceValue
394633,331,"Glens Falls, NY",msa,NY,2019-05-31,
395213,351,"Watertown, NY",msa,NY,2019-05-31,
394709,376,"Ithaca, NY",msa,NY,2019-05-31,
394501,413,"Corning, NY",msa,NY,2019-05-31,
394568,432,"Elmira, NY",msa,NY,2019-05-31,
394350,464,"Auburn, NY",msa,NY,2019-05-31,
394939,542,"Oneonta, NY",msa,NY,2019-05-31,
394913,1,"New York, NY",msa,NY,2019-06-30,2357.6644281305016
394425,50,"Buffalo, NY",msa,NY,2019-06-30,1253.2809128670774
395031,52,"Rochester, NY",msa,NY,2019-06-30,1286.9572712983695
394308,64,"Albany, NY",msa,NY,2019-06-30,1480.1403528869473
845159,86,"Poughkeepsie, NY",msa,NY,2019-06-30,1956.8335514610408
395143,91,"Syracuse, NY",msa,NY,2019-06-30,1324.4333787661417
395179,169,"Utica, NY",msa,NY,2019-06-30,
394387,195,"Binghamton, NY",msa,NY,2019-06-30,
394748,241,"Kingston, NY",msa,NY,2019-06-30,
394719,328,"Jamestown, NY",msa,NY,2019-06-30,
394633,331,"Glens Falls, NY",msa,NY,2019-06-30,
395213,351,"Watertown, NY",msa,NY,2019-06-30,
394709,376,"Ithaca, NY",msa,NY,2019-06-30,
394501,413,"Corning, NY",msa,NY,2019-06-30,
394568,432,"Elmira, NY",msa,NY,2019-06-30,
394350,464,"Auburn, NY",msa,NY,2019-06-30,
394939,542,"Oneonta, NY",msa,NY,2019-06-30,
394913,1,"New York, NY",msa,NY,2019-07-31,2356.948315588092
394425,50,"Buffalo, NY",msa,NY,2019-07-31,1252.9364335491243
395031,52,"Rochester, NY",msa,NY,2019-07-31,1278.6389443266803
394308,64,"Albany, NY",msa,NY,2019-07-31,1474.7827900839566
845159,86,"Poughkeepsie, NY",msa,NY,2019-07-31,1970.3191345597468
395143,91,"Syracuse, NY",msa,NY,2019-07-31,1358.366413772951
395179,169,"Utica, NY",msa,NY,2019-07-31,
394387,195,"Binghamton, NY",msa,NY,2019-07-31,
394748,241,"Kingston, NY",msa,NY,2019-07-31,
394719,328,"Jamestown, NY",msa,NY,2019-07-31,
394633,331,"Glens Falls, NY",msa,NY,2019-07-31,
395213,351,"Watertown, NY",msa,NY,2019-07-31,
394709,376,"Ithaca, NY",msa,NY,2019-07-31,
394501,413,"Corning, NY",msa,NY,2019-07-31,
394568,432,"Elmira, NY",msa,NY,2019-07-31,
394350,464,"Auburn, NY",msa,NY,2019-07-31,
394939,542,"Oneonta, NY",msa,NY,2019-07-31,
394913,1,"New York, NY",msa,NY,2019-08-31,2349.900061311888
394425,50,"Buffalo, NY",msa,NY,2019-08-31,1249.1534469573526
395031,52,"Rochester, NY",msa,NY,2019-08-31,1281.1860244447014
394308,64,"Albany, NY",msa,NY,2019-08-31,1461.9109436300257
845159,86,"Poughkeepsie, NY",msa,NY,2019-08-31,1974.0558205397704
395143,91,"Syracuse, NY",msa,NY,2019-08-31,1363.0287264085875
395179,169,"Utica, NY",msa,NY,2019-08-31,
394387,195,"Binghamton, NY",msa,NY,2019-08-31,
394748,241,"Kingston, NY",msa,NY,2019-08-31,
394719,328,"Jamestown, NY",msa,NY,2019-08-31,
394633,331,"Glens Falls, NY",msa,NY,2019-08-31,
395213,351,"Watertown, NY",msa,NY,2019-08-31,
394709,376,"Ithaca, NY",msa,NY,2019-08-31,
394501,413,"Corning, NY",msa,NY,2019-08-31,
394568,432,"Elmira, NY",msa,NY,2019-08-31,
394350,464,"Auburn, NY",msa,NY,2019-08-31,
394939,542,"Oneonta, NY",msa,NY,2019-08-31,
394913,1,"New York, NY",msa,NY,2019-09-30,2335.912456282211
394425,50,"Buffalo, NY",msa,NY,2019-09-30,1255.5763221623768
395031,52,"Rochester, NY",msa,NY,2019-09-30,1283.2100525176977
394308,64,"Albany, NY",msa,NY,2019-09-30,1429.5492515140668
845159,86,"Poughkeepsie, NY",msa,NY,2019-09-30,1996.832721116201
395143,91,"Syracuse, NY",msa,NY,2019-09-30,1349.5956235800072
395179,169,"Utica, NY",msa,NY,2019-09-30,
394387,195,"Binghamton, NY",msa,NY,2019-09-30,
394748,241,"Kingston, NY",msa,NY,2019-09-30,
394719,328,"Jamestown, NY",msa,NY,2019-09-30,
394633,331,"Glens Falls, NY",msa,NY,2019-09-30,
395213,351,"Watertown, NY",msa,NY,2019-09-30,
394709,376,"Ithaca, NY",msa,NY,2019-09-30,
394501,413,"Corning, NY",msa,NY,2019-09-30,
394568,432,"Elmira, NY",msa,NY,2019-09-30,
394350,464,"Auburn, NY",msa,NY,2019-09-30,
394939,542,"Oneonta, NY",msa,NY,2019-09-30,
394913,1,"New York, NY",msa,NY,2019-10-31,2348.042228682536
394425,50,"Buffalo, NY",msa,NY,2019-10-31,1262.3042683297963
395031,52,"Rochester, NY",msa,NY,2019-10-31,1271.8029195880997
394308,64,"Albany, NY",msa,NY,2019-10-31,1429.6955837246448
845159,86,"Poughkeepsie, NY",msa,NY,2019-10-31,1980.2095744107496
395143,91,"Syracuse, NY",msa,NY,2019-10-31,1331.4050912568414
395179,169,"Utica, NY",msa,NY,2019-10-31,
394387,195,"Binghamton, NY",msa,NY,2019-10-31,
394748,241,"Kingston, NY",msa,NY,2019-10-31,
394719,328,"Jamestown, NY",msa,NY,2019-10-31,
394633,331,"Glens Falls, NY",msa,NY,2019-10-31,
395213,351,"Watertown, NY",msa,NY,2019-10-31,
394709,376,"Ithaca, NY",msa,NY,2019-10-31,
394501,413,"Corning, NY",msa,NY,2019-10-31,
394568,432,"Elmira, NY",msa,NY,2019-10-31,
394350,464,"Auburn, NY",msa,NY,2019-10-31,
394939,542,"Oneonta, NY",msa,NY,2019-10-31,
394913,1,"New York, NY",msa,NY,2019-11-30,2351.693368921304
394425,50,"Buffalo, NY",msa,NY,2019-11-30,1261.3499595505778
395031,52,"Rochester, NY",msa,NY,2019-11-30,1274.6076214091315
394308,64,"Albany, NY",msa,NY,2019-11-30,1443.4290401033172
845159,86,"Poughkeepsie, NY",msa,NY,2019-11-30,1991.3943655906744
395143,91,"Syracuse, NY",msa,NY,2019-11-30,1315.5697274292347
395179,169,"Utica, NY",msa,NY,2019-11-30,
394387,195,"Binghamton, NY",msa,NY,2019-11-30,
394748,241,"Kingston, NY",msa,NY,2019-11-30,
394719,328,"Jamestown, NY",msa,NY,2019-11-30,
394633,331,"Glens Falls, NY",msa,NY,2019-11-30,
395213,351,"Watertown, NY",msa,NY,2019-11-30,
394709,376,"Ithaca, NY",msa,NY,2019-11-30,
394501,413,"Corning, NY",msa,NY,2019-11-30,
394568,432,"Elmira, NY",msa,NY,2019-11-30,
394350,464,"Auburn, NY",msa,NY,2019-11-30,
394939,542,"Oneonta, NY",msa,NY,2019-11-30,
394913,1,"New York, NY",msa,NY,2019-12-31,2369.221262811634
394425,50,"Buffalo, NY",msa,NY,2019-12-31,1264.1300479743095
395031,52,"Rochester, NY",msa,NY,2019-12-31,1275.35262132137
394308,64,"Albany, NY",msa,NY,2019-12-31,1460.9500166470657
845159,86,"Poughkeepsie, NY",msa,NY,2019-12-31,1983.270863665907
395143,91,"Syracuse, NY",msa,NY,2019-12-31,1334.0447899536289
395179,169,"Utica, NY",msa,NY,2019-12-31,
394387,195,"Binghamton, NY",msa,NY,2019-12-31,
394748,241,"Kingston, NY",msa,NY,2019-12-31,
394719,328,"Jamestown, NY",msa,NY,2019-12-31,
394633,331,"Glens Falls, NY",msa,NY,2019-12-31,
395213,351,"Watertown, NY",msa,NY,2019-12-31,
394709,376,"Ithaca, NY",msa,NY,2019-12-31,
394501,413,"Corning, NY",msa,NY,2019-12-31,
394568,432,"Elmira, NY",msa,NY,2019-12-31,
394350,464,"Auburn, NY",msa,NY,2019-12-31,
394939,542,"Oneonta, NY",msa,NY,2019-12-31,
394913,1,"New York, NY",msa,NY,2020-01-31,2367.4097047531195
394425,50,"Buffalo, NY",msa,NY,2020-01-31,1244.607469610786
395031,52,"Rochester, NY",msa,NY,2020-01-31,1295.2596786171648
394308,64,"Albany, NY",msa,NY,2020-01-31,1470.8750406518195
845159,86,"Poughkeepsie, NY",msa,NY,2020-01-31,2021.6735417313816
395143,91,"Syracuse, NY",msa,NY,2020-01-31,1320.9796576580752
395179,169,"Utica, NY",msa,NY,2020-01-31,
394387,195,"Binghamton, NY",msa,NY,2020-01-31,
394748,241,"Kingston, NY",msa,NY,2020-01-31,
394719,328,"Jamestown, NY",msa,NY,2020-01-31,
394633,331,"Glens Falls, NY",msa,NY,2020-01-31,
395213,351,"Watertown, NY",msa,NY,2020-01-31,
394709,376,"Ithaca, NY",msa,NY,2020-01-31,
394501,413,"Corning, NY",msa,NY,2020-01-31,
394568,432,"Elmira, NY",msa,NY,2020-01-31,
394350,464,"Auburn, NY",msa,NY,2020-01-31,
394939,542,"Oneonta, NY",msa,NY,2020-01-31,
394913,1,"New York, NY",msa,NY,2020-02-29,2380.699000846484
394425,50,"Buffalo, NY",msa,NY,2020-02-29,1259.3360385136014
395031,52,"Rochester, NY",msa,NY,2020-02-29,1307.7276221300745
394308,64,"Albany, NY",msa,NY,2020-02-29,1484.2882860992122
845159,86,"Poughkeepsie, NY",msa,NY,2020-02-29,2040.967357304136
395143,91,"Syracuse, NY",msa,NY,2020-02-29,1336.068157685983
395179,169,"Utica, NY",msa,NY,2020-02-29,
394387,195,"Binghamton, NY",msa,NY,2020-02-29,
394748,241,"Kingston, NY",msa,NY,2020-02-29,
394719,328,"Jamestown, NY",msa,NY,2020-02-29,
394633,331,"Glens Falls, NY",msa,NY,2020-02-29,
395213,351,"Watertown, NY",msa,NY,2020-02-29,
394709,376,"Ithaca, NY",msa,NY,2020-02-29,
394501,413,"Corning, NY",msa,NY,2020-02-29,
394568,432,"Elmira, NY",msa,NY,2020-02-29,
394350,464,"Auburn, NY",msa,NY,2020-02-29,
394939,542,"Oneonta, NY",msa,NY,2020-02-29,
394913,1,"New York, NY",msa,NY,2020-03-31,2396.621164857768
394425,50,"Buffalo, NY",msa,NY,2020-03-31,1276.7523394829334
395031,52,"Rochester, NY",msa,NY,2020-03-31,1325.1116042928663
394308,64,"Albany, NY",msa,NY,2020-03-31,1509.0813128019709
845159,86,"Poughkeepsie, NY",msa,NY,2020-03-31,2046.091403389572
395143,91,"Syracuse, NY",msa,NY,2020-03-31,1342.1162196349817
395179,169,"Utica, NY",msa,NY,2020-03-31,
394387,195,"Binghamton, NY",msa,NY,2020-03-31,
394748,241,"Kingston, NY",msa,NY,2020-03-31,
394719,328,"Jamestown, NY",msa,NY,2020-03-31,
394633,331,"Glens Falls, NY",msa,NY,2020-03-31,
395213,351,"Watertown, NY",msa,NY,2020-03-31,
394709,376,"Ithaca, NY",msa,NY,2020-03-31,
394501,413,"Corning, NY",msa,NY,2020-03-31,
394568,432,"Elmira, NY",msa,NY,2020-03-31,
394350,464,"Auburn, NY",msa,NY,2020-03-31,
394939,542,"Oneonta, NY",msa,NY,2020-03-31,
394913,1,"New York, NY",msa,NY,2020-04-30,2414.8771053108776
394425,50,"Buffalo, NY",msa,NY,2020-04-30,1302.4799364454725
395031,52,"Rochester, NY",msa,NY,2020-04-30,1334.3566865096266
394308,64,"Albany, NY",msa,NY,2020-04-30,1516.125308135368
845159,86,"Poughkeepsie, NY",msa,NY,2020-04-30,2055.097036711698
395143,91,"Syracuse, NY",msa,NY,2020-04-30,1381.2724027151364
395179,169,"Utica, NY",msa,NY,2020-04-30,
394387,195,"Binghamton, NY",msa,NY,2020-04-30,
394748,241,"Kingston, NY",msa,NY,2020-04-30,
394719,328,"Jamestown, NY",msa,NY,2020-04-30,
394633,331,"Glens Falls, NY",msa,NY,2020-04-30,
395213,351,"Watertown, NY",msa,NY,2020-04-30,
394709,376,"Ithaca, NY",msa,NY,2020-04-30,
394501,413,"Corning, NY",msa,NY,2020-04-30,
394568,432,"Elmira, NY",msa,NY,2020-04-30,
394350,464,"Auburn, NY",msa,NY,2020-04-30,
394939,542,"Oneonta, NY",msa,NY,2020-04-30,
394913,1,"New York, NY",msa,NY,2020-05-31,2429.4002725782
394425,50,"Buffalo, NY",msa,NY,2020-05-31,1304.0506306094924
395031,52,"Rochester, NY",msa,NY,2020-05-31,1340.6705479546622
394308,64,"Albany, NY",msa,NY,2020-05-31,1519.095632520262
845159,86,"Poughkeepsie, NY",msa,NY,2020-05-31,2056.0564532657177
395143,91,"Syracuse, NY",msa,NY,2020-05-31,1402.5036897592472
395179,169,"Utica, NY",msa,NY,2020-05-31,
394387,195,"Binghamton, NY",msa,NY,2020-05-31,
394748,241,"Kingston, NY",msa,NY,2020-05-31,
394719,328,"Jamestown, NY",msa,NY,2020-05-31,
394633,331,"Glens Falls, NY",msa,NY,2020-05-31,
395213,351,"Watertown, NY",msa,NY,2020-05-31,
394709,376,"Ithaca, NY",msa,NY,2020-05-31,
394501,413,"Corning, NY",msa,NY,2020-05-31,
394568,432,"Elmira, NY",msa,NY,2020-05-31,
394350,464,"Auburn, NY",msa,NY,2020-05-31,
394939,542,"Oneonta, NY",msa,NY,2020-05-31,
394913,1,"New York, NY",msa,NY,2020-06-30,2438.7557230747466
394425,50,"Buffalo, NY",msa,NY,2020-06-30,1312.3889019080882
395031,52,"Rochester, NY",msa,NY,2020-06-30,1338.2899650604422
394308,64,"Albany, NY",msa,NY,2020-06-30,1502.4095279798985
845159,86,"Poughkeepsie, NY",msa,NY,2020-06-30,2105.142733275865
395143,91,"Syracuse, NY",msa,NY,2020-06-30,1423.9212694055595
395179,169,"Utica, NY",msa,NY,2020-06-30,
394387,195,"Binghamton, NY",msa,NY,2020-06-30,
394748,241,"Kingston, NY",msa,NY,2020-06-30,
394719,328,"Jamestown, NY",msa,NY,2020-06-30,
394633,331,"Glens Falls, NY",msa,NY,2020-06-30,
395213,351,"Watertown, NY",msa,NY,2020-06-30,
394709,376,"Ithaca, NY",msa,NY,2020-06-30,
394501,413,"Corning, NY",msa,NY,2020-06-30,
394568,432,"Elmira, NY",msa,NY,2020-06-30,
394350,464,"Auburn, NY",msa,NY,2020-06-30,
394939,542,"Oneonta, NY",msa,NY,2020-06-30,
394913,1,"New York, NY",msa,NY,2020-07-31,2448.58851294132
394425,50,"Buffalo, NY",msa,NY,2020-07-31,1321.5597804724275
395031,52,"Rochester, NY",msa,NY,2020-07-31,1347.6788738814946
394308,64,"Albany, NY",msa,NY,2020-07-31,1504.0879010553836
845159,86,"Poughkeepsie, NY",msa,NY,2020-07-31,2133.444005752562
395143,91,"Syracuse, NY",msa,NY,2020-07-31,1428.972044591753
395179,169,"Utica, NY",msa,NY,2020-07-31,
394387,195,"Binghamton, NY",msa,NY,2020-07-31,
394748,241,"Kingston, NY",msa,NY,2020-07-31,
394719,328,"Jamestown, NY",msa,NY,2020-07-31,
394633,331,"Glens Falls, NY",msa,NY,2020-07-31,
395213,351,"Watertown, NY",msa,NY,2020-07-31,
394709,376,"Ithaca, NY",msa,NY,2020-07-31,
394501,413,"Corning, NY",msa,NY,2020-07-31,
394568,432,"Elmira, NY",msa,NY,2020-07-31,
394350,464,"Auburn, NY",msa,NY,2020-07-31,
394939,542,"Oneonta, NY",msa,NY,2020-07-31,
394913,1,"New York, NY",msa,NY,2020-08-31,2454.7596253696847
394425,50,"Buffalo, NY",msa,NY,2020-08-31,1335.5774319446664
395031,52,"Rochester, NY",msa,NY,2020-08-31,1344.201181739226
394308,64,"Albany, NY",msa,NY,2020-08-31,1517.9926597488216
845159,86,"Poughkeepsie, NY",msa,NY,2020-08-31,2158.079580092337
395143,91,"Syracuse, NY",msa,NY,2020-08-31,1427.206080865108
395179,169,"Utica, NY",msa,NY,2020-08-31,
394387,195,"Binghamton, NY",msa,NY,2020-08-31,
394748,241,"Kingston, NY",msa,NY,2020-08-31,
394719,328,"Jamestown, NY",msa,NY,2020-08-31,
394633,331,"Glens Falls, NY",msa,NY,2020-08-31,
395213,351,"Watertown, NY",msa,NY,2020-08-31,
394709,376,"Ithaca, NY",msa,NY,2020-08-31,
394501,413,"Corning, NY",msa,NY,2020-08-31,
394568,432,"Elmira, NY",msa,NY,2020-08-31,
394350,464,"Auburn, NY",msa,NY,2020-08-31,
394939,542,"Oneonta, NY",msa,NY,2020-08-31,
394913,1,"New York, NY",msa,NY,2020-09-30,2455.760991284341
394425,50,"Buffalo, NY",msa,NY,2020-09-30,1330.1344412649228
395031,52,"Rochester, NY",msa,NY,2020-09-30,1355.548217397184
394308,64,"Albany, NY",msa,NY,2020-09-30,1530.6241368134706
845159,86,"Poughkeepsie, NY",msa,NY,2020-09-30,2169.525720377275
395143,91,"Syracuse, NY",msa,NY,2020-09-30,1432.9234191113865
395179,169,"Utica, NY",msa,NY,2020-09-30,
394387,195,"Binghamton, NY",msa,NY,2020-09-30,
394748,241,"Kingston, NY",msa,NY,2020-09-30,
394719,328,"Jamestown, NY",msa,NY,2020-09-30,
394633,331,"Glens Falls, NY",msa,NY,2020-09-30,
395213,351,"Watertown, NY",msa,NY,2020-09-30,
394709,376,"Ithaca, NY",msa,NY,2020-09-30,
394501,413,"Corning, NY",msa,NY,2020-09-30,
394568,432,"Elmira, NY",msa,NY,2020-09-30,
394350,464,"Auburn, NY",msa,NY,2020-09-30,
394939,542,"Oneonta, NY",msa,NY,2020-09-30,
394913,1,"New York, NY",msa,NY,2020-10-31,2444.9686601458093
394425,50,"Buffalo, NY",msa,NY,2020-10-31,1329.7211091368576
395031,52,"Rochester, NY",msa,NY,2020-10-31,1351.3409474197451
394308,64,"Albany, NY",msa,NY,2020-10-31,1555.572136712074
845159,86,"Poughkeepsie, NY",msa,NY,2020-10-31,2210.126025337077
395143,91,"Syracuse, NY",msa,NY,2020-10-31,1436.5113821108828
395179,169,"Utica, NY",msa,NY,2020-10-31,
394387,195,"Binghamton, NY",msa,NY,2020-10-31,
394748,241,"Kingston, NY",msa,NY,2020-10-31,
394719,328,"Jamestown, NY",msa,NY,2020-10-31,
394633,331,"Glens Falls, NY",msa,NY,2020-10-31,
395213,351,"Watertown, NY",msa,NY,2020-10-31,
394709,376,"Ithaca, NY",msa,NY,2020-10-31,
394501,413,"Corning, NY",msa,NY,2020-10-31,
394568,432,"Elmira, NY",msa,NY,2020-10-31,
394350,464,"Auburn, NY",msa,NY,2020-10-31,
394939,542,"Oneonta, NY",msa,NY,2020-10-31,
394913,1,"New York, NY",msa,NY,2020-11-30,2460.8148946138576
394425,50,"Buffalo, NY",msa,NY,2020-11-30,1324.24342757333
395031,52,"Rochester, NY",msa,NY,2020-11-30,1371.461167863844
394308,64,"Albany, NY",msa,NY,2020-11-30,1575.888978934106
845159,86,"Poughkeepsie, NY",msa,NY,2020-11-30,2228.845643984633
395143,91,"Syracuse, NY",msa,NY,2020-11-30,1434.5017226411485
395179,169,"Utica, NY",msa,NY,2020-11-30,
394387,195,"Binghamton, NY",msa,NY,2020-11-30,
394748,241,"Kingston, NY",msa,NY,2020-11-30,
394719,328,"Jamestown, NY",msa,NY,2020-11-30,
394633,331,"Glens Falls, NY",msa,NY,2020-11-30,
395213,351,"Watertown, NY",msa,NY,2020-11-30,
394709,376,"Ithaca, NY",msa,NY,2020-11-30,
394501,413,"Corning, NY",msa,NY,2020-11-30,
394568,432,"Elmira, NY",msa,NY,2020-11-30,
394350,464,"Auburn, NY",msa,NY,2020-11-30,
394939,542,"Oneonta, NY",msa,NY,2020-11-30,
394913,1,"New York, NY",msa,NY,2020-12-31,2464.280268854925
394425,50,"Buffalo, NY",msa,NY,2020-12-31,1336.850925435613
395031,52,"Rochester, NY",msa,NY,2020-12-31,1384.0071878307742
394308,64,"Albany, NY",msa,NY,2020-12-31,1592.8299076202986
845159,86,"Poughkeepsie, NY",msa,NY,2020-12-31,2231.1421968513027
395143,91,"Syracuse, NY",msa,NY,2020-12-31,1439.4777153144091
395179,169,"Utica, NY",msa,NY,2020-12-31,
394387,195,"Binghamton, NY",msa,NY,2020-12-31,
394748,241,"Kingston, NY",msa,NY,2020-12-31,
394719,328,"Jamestown, NY",msa,NY,2020-12-31,
394633,331,"Glens Falls, NY",msa,NY,2020-12-31,
395213,351,"Watertown, NY",msa,NY,2020-12-31,
394709,376,"Ithaca, NY",msa,NY,2020-12-31,
394501,413,"Corning, NY",msa,NY,2020-12-31,
394568,432,"Elmira, NY",msa,NY,2020-12-31,
394350,464,"Auburn, NY",msa,NY,2020-12-31,
394939,542,"Oneonta, NY",msa,NY,2020-12-31,
394913,1,"New York, NY",msa,NY,2021-01-31,2492.817419119745
394425,50,"Buffalo, NY",msa,NY,2021-01-31,1345.5841073864235
395031,52,"Rochester, NY",msa,NY,2021-01-31,1402.2669580785284
394308,64,"Albany, NY",msa,NY,2021-01-31,1601.835736549643
845159,86,"Poughkeepsie, NY",msa,NY,2021-01-31,2254.9504413184263
395143,91,"Syracuse, NY",msa,NY,2021-01-31,1434.3720524998812
395179,169,"Utica, NY",msa,NY,2021-01-31,
394387,195,"Binghamton, NY",msa,NY,2021-01-31,
394748,241,"Kingston, NY",msa,NY,2021-01-31,
394719,328,"Jamestown, NY",msa,NY,2021-01-31,
394633,331,"Glens Falls, NY",msa,NY,2021-01-31,
395213,351,"Watertown, NY",msa,NY,2021-01-31,
394709,376,"Ithaca, NY",msa,NY,2021-01-31,
394501,413,"Corning, NY",msa,NY,2021-01-31,
394568,432,"Elmira, NY",msa,NY,2021-01-31,
394350,464,"Auburn, NY",msa,NY,2021-01-31,
394939,542,"Oneonta, NY",msa,NY,2021-01-31,
394913,1,"New York, NY",msa,NY,2021-02-28,2511.0744001967814
394425,50,"Buffalo, NY",msa,NY,2021-02-28,1380.6386378648606
395031,52,"Rochester, NY",msa,NY,2021-02-28,1414.9260390930615
394308,64,"Albany, NY",msa,NY,2021-02-28,1604.1833194999344
845159,86,"Poughkeepsie, NY",msa,NY,2021-02-28,2265.438269256392
395143,91,"Syracuse, NY",msa,NY,2021-02-28,1464.7165796002214
395179,169,"Utica, NY",msa,NY,2021-02-28,
394387,195,"Binghamton, NY",msa,NY,2021-02-28,
394748,241,"Kingston, NY",msa,NY,2021-02-28,
394719,328,"Jamestown, NY",msa,NY,2021-02-28,
394633,331,"Glens Falls, NY",msa,NY,2021-02-28,
395213,351,"Watertown, NY",msa,NY,2021-02-28,
394709,376,"Ithaca, NY",msa,NY,2021-02-28,
394501,413,"Corning, NY",msa,NY,2021-02-28,
394568,432,"Elmira, NY",msa,NY,2021-02-28,
394350,464,"Auburn, NY",msa,NY,2021-02-28,
394939,542,"Oneonta, NY",msa,NY,2021-02-28,
394913,1,"New York, NY",msa,NY,2021-03-31,2552.9551306283383
394425,50,"Buffalo, NY",msa,NY,2021-03-31,1393.0569866798653
395031,52,"Rochester, NY",msa,NY,2021-03-31,1426.1415331755743
394308,64,"Albany, NY",msa,NY,2021-03-31,1609.6869721396365
845159,86,"Poughkeepsie, NY",msa,NY,2021-03-31,2291.632557394837
395143,91,"Syracuse, NY",msa,NY,2021-03-31,1462.3334803366863
395179,169,"Utica, NY",msa,NY,2021-03-31,
394387,195,"Binghamton, NY",msa,NY,2021-03-31,
394748,241,"Kingston, NY",msa,NY,2021-03-31,
394719,328,"Jamestown, NY",msa,NY,2021-03-31,
394633,331,"Glens Falls, NY",msa,NY,2021-03-31,
395213,351,"Watertown, NY",msa,NY,2021-03-31,
394709,376,"Ithaca, NY",msa,NY,2021-03-31,
394501,413,"Corning, NY",msa,NY,2021-03-31,
394568,432,"Elmira, NY",msa,NY,2021-03-31,
394350,464,"Auburn, NY",msa,NY,2021-03-31,
394939,542,"Oneonta, NY",msa,NY,2021-03-31,
394913,1,"New York, NY",msa,NY,2021-04-30,2579.1547870447994
394425,50,"Buffalo, NY",msa,NY,2021-04-30,1418.446245694838
395031,52,"Rochester, NY",msa,NY,2021-04-30,1448.2470763535614
394308,64,"Albany, NY",msa,NY,2021-04-30,1597.126088409544
845159,86,"Poughkeepsie, NY",msa,NY,2021-04-30,2264.541010402225
395143,91,"Syracuse, NY",msa,NY,2021-04-30,1504.485278061611
395179,169,"Utica, NY",msa,NY,2021-04-30,
394387,195,"Binghamton, NY",msa,NY,2021-04-30,
394748,241,"Kingston, NY",msa,NY,2021-04-30,
394719,328,"Jamestown, NY",msa,NY,2021-04-30,
394633,331,"Glens Falls, NY",msa,NY,2021-04-30,
395213,351,"Watertown, NY",msa,NY,2021-04-30,
394709,376,"Ithaca, NY",msa,NY,2021-04-30,
394501,413,"Corning, NY",msa,NY,2021-04-30,
394568,432,"Elmira, NY",msa,NY,2021-04-30,
394350,464,"Auburn, NY",msa,NY,2021-04-30,
394939,542,"Oneonta, NY",msa,NY,2021-04-30,
394913,1,"New York, NY",msa,NY,2021-05-31,2594.641850268406
394425,50,"Buffalo, NY",msa,NY,2021-05-31,1437.22467080148
395031,52,"Rochester, NY",msa,NY,2021-05-31,1455.924915919073
394308,64,"Albany, NY",msa,NY,2021-05-31,1609.937206257942
845159,86,"Poughkeepsie, NY",msa,NY,2021-05-31,2328.3197889607163
395143,91,"Syracuse, NY",msa,NY,2021-05-31,1505.873268346757
395179,169,"Utica, NY",msa,NY,2021-05-31,
394387,195,"Binghamton, NY",msa,NY,2021-05-31,
394748,241,"Kingston, NY",msa,NY,2021-05-31,
394719,328,"Jamestown, NY",msa,NY,2021-05-31,
394633,331,"Glens Falls, NY",msa,NY,2021-05-31,
395213,351,"Watertown, NY",msa,NY,2021-05-31,
394709,376,"Ithaca, NY",msa,NY,2021-05-31,
394501,413,"Corning, NY",msa,NY,2021-05-31,
394568,432,"Elmira, NY",msa,NY,2021-05-31,
394350,464,"Auburn, NY",msa,NY,2021-05-31,
394939,542,"Oneonta, NY",msa,NY,2021-05-31,
394913,1,"New York, NY",msa,NY,2021-06-30,2616.3682742283067
394425,50,"Buffalo, NY",msa,NY,2021-06-30,1458.4407764678704
395031,52,"Rochester, NY",msa,NY,2021-06-30,1467.0339387453455
394308,64,"Albany, NY",msa,NY,2021-06-30,1637.7542104981828
845159,86,"Poughkeepsie, NY",msa,NY,2021-06-30,2378.27457975638
395143,91,"Syracuse, NY",msa,NY,2021-06-30,1517.2762880701348
395179,169,"Utica, NY",msa,NY,2021-06-30,
394387,195,"Binghamton, NY",msa,NY,2021-06-30,
394748,241,"Kingston, NY",msa,NY,2021-06-30,
394719,328,"Jamestown, NY",msa,NY,2021-06-30,
394633,331,"Glens Falls, NY",msa,NY,2021-06-30,
395213,351,"Watertown, NY",msa,NY,2021-06-30,
394709,376,"Ithaca, NY",msa,NY,2021-06-30,
394501,413,"Corning, NY",msa,NY,2021-06-30,
394568,432,"Elmira, NY",msa,NY,2021-06-30,
394350,464,"Auburn, NY",msa,NY,2021-06-30,
394939,542,"Oneonta, NY",msa,NY,2021-06-30,
394913,1,"New York, NY",msa,NY,2021-07-31,2635.578809057469
394425,50,"Buffalo, NY",msa,NY,2021-07-31,1470.788857543725
395031,52,"Rochester, NY",msa,NY,2021-07-31,1481.1707109478114
394308,64,"Albany, NY",msa,NY,2021-07-31,1678.272144372469
845159,86,"Poughkeepsie, NY",msa,NY,2021-07-31,2415.481324462816
395143,91,"Syracuse, NY",msa,NY,2021-07-31,1523.2716950678373
395179,169,"Utica, NY",msa,NY,2021-07-31,
394387,195,"Binghamton, NY",msa,NY,2021-07-31,
394748,241,"Kingston, NY",msa,NY,2021-07-31,
394719,328,"Jamestown, NY",msa,NY,2021-07-31,
394633,331,"Glens Falls, NY",msa,NY,2021-07-31,
395213,351,"Watertown, NY",msa,NY,2021-07-31,
394709,376,"Ithaca, NY",msa,NY,2021-07-31,
394501,413,"Corning, NY",msa,NY,2021-07-31,
394568,432,"Elmira, NY",msa,NY,2021-07-31,
394350,464,"Auburn, NY",msa,NY,2021-07-31,
394939,542,"Oneonta, NY",msa,NY,2021-07-31,
