Year,County,State,Median_Gross_Rent,Median_Home_Value,Median_Property_Tax,Owner_Cost_With_Mortgage,Owner_Cost_Without_Mortgage,Mortgage_Rate,Rent_CF,Buy_CF,Rent_NPV,Buy_NPV,Rent_IRR,Buy_IRR
2016,Lewis,New York,708,122000,2124,748,7849,3.66,-8496.0,-8976.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2016,Lewis,New York,708,122000,2124,748,7849,3.69,-8496.0,-8976.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2016,Lewis,New York,708,122000,2124,748,7849,3.6,-8496.0,-8976.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2016,Lewis,New York,708,122000,2124,748,7849,3.6,-8496.0,-8976.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2016,Lewis,New York,708,122000,2124,748,7849,3.57,-8496.0,-8976.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2016,Lewis,New York,708,122000,2124,748,7849,3.44,-8496.0,-8976.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2016,Lewis,New York,708,122000,2124,748,7849,3.44,-8496.0,-8976.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2016,Lewis,New York,708,122000,2124,748,7849,3.46,-8496.0,-8976.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2016,Lewis,New York,708,122000,2124,748,7849,3.47,-8496.0,-8976.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2016,Lewis,New York,708,122000,2124,748,7849,3.77,-8496.0,-8976.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2016,Lewis,New York,708,122000,2124,748,7849,4.2,-8496.0,-8976.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2017,Lewis,New York,742,121700,2232,750,7987,4.15,-8904.0,-9000.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2017,Lewis,New York,742,121700,2232,750,7987,4.17,-8904.0,-9000.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2017,Lewis,New York,742,121700,2232,750,7987,4.2,-8904.0,-9000.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2017,Lewis,New York,742,121700,2232,750,7987,4.04,-8904.0,-9000.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2017,Lewis,New York,742,121700,2232,750,7987,4.01,-8904.0,-9000.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2017,Lewis,New York,742,121700,2232,750,7987,3.9,-8904.0,-9000.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2017,Lewis,New York,742,121700,2232,750,7987,3.97,-8904.0,-9000.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2017,Lewis,New York,742,121700,2232,750,7987,3.88,-8904.0,-9000.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2017,Lewis,New York,742,121700,2232,750,7987,3.8,-8904.0,-9000.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2017,Lewis,New York,742,121700,2232,750,7987,3.9,-8904.0,-9000.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2017,Lewis,New York,742,121700,2232,750,7987,3.92,-8904.0,-9000.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2017,Lewis,New York,742,121700,2232,750,7987,3.95,-8904.0,-9000.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2018,Lewis,New York,733,120000,2260,779,8111,4.03,-8796.0,-9348.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2018,Lewis,New York,733,120000,2260,779,8111,4.33,-8796.0,-9348.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2018,Lewis,New York,733,120000,2260,779,8111,4.44,-8796.0,-9348.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2018,Lewis,New York,733,120000,2260,779,8111,4.47,-8796.0,-9348.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2018,Lewis,New York,733,120000,2260,779,8111,4.59,-8796.0,-9348.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2018,Lewis,New York,733,120000,2260,779,8111,4.57,-8796.0,-9348.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2018,Lewis,New York,733,120000,2260,779,8111,4.53,-8796.0,-9348.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2018,Lewis,New York,733,120000,2260,779,8111,4.55,-8796.0,-9348.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2018,Lewis,New York,733,120000,2260,779,8111,4.63,-8796.0,-9348.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2018,Lewis,New York,733,120000,2260,779,8111,4.83,-8796.0,-9348.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2018,Lewis,New York,733,120000,2260,779,8111,4.87,-8796.0,-9348.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2018,Lewis,New York,733,120000,2260,779,8111,4.64,-8796.0,-9348.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2019,Lewis,New York,768,120200,2304,753,8282,4.46,-9216.0,-9036.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2019,Lewis,New York,768,120200,2304,753,8282,4.37,-9216.0,-9036.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2019,Lewis,New York,768,120200,2304,753,8282,4.26,-9216.0,-9036.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2019,Lewis,New York,768,120200,2304,753,8282,4.14,-9216.0,-9036.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2019,Lewis,New York,768,120200,2304,753,8282,4.07,-9216.0,-9036.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2019,Lewis,New York,768,120200,2304,753,8282,3.8,-9216.0,-9036.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2019,Lewis,New York,768,120200,2304,753,8282,3.76,-9216.0,-9036.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2019,Lewis,New York,768,120200,2304,753,8282,3.62,-9216.0,-9036.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2019,Lewis,New York,768,120200,2304,753,8282,3.6,-9216.0,-9036.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2019,Lewis,New York,768,120200,2304,753,8282,3.69,-9216.0,-9036.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2019,Lewis,New York,768,120200,2304,753,8282,3.7,-9216.0,-9036.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2019,Lewis,New York,768,120200,2304,753,8282,3.72,-9216.0,-9036.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2020,Lewis,New York,700,122800,2313,769,8407,3.62,-8400.0,-9228.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2020,Lewis,New York,700,122800,2313,769,8407,3.47,-8400.0,-9228.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2020,Lewis,New York,700,122800,2313,769,8407,3.45,-8400.0,-9228.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2020,Lewis,New York,700,122800,2313,769,8407,3.31,-8400.0,-9228.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2020,Lewis,New York,700,122800,2313,769,8407,3.23,-8400.0,-9228.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2020,Lewis,New York,700,122800,2313,769,8407,3.16,-8400.0,-9228.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2020,Lewis,New York,700,122800,2313,769,8407,3.02,-8400.0,-9228.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2020,Lewis,New York,700,122800,2313,769,8407,2.94,-8400.0,-9228.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2020,Lewis,New York,700,122800,2313,769,8407,2.89,-8400.0,-9228.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2020,Lewis,New York,700,122800,2313,769,8407,2.83,-8400.0,-9228.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2020,Lewis,New York,700,122800,2313,769,8407,2.76,-8400.0,-9228.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2020,Lewis,New York,700,122800,2313,769,8407,2.68,-8400.0,-9228.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2021,Lewis,New York,725,128600,2431,789,8603,2.74,-8700.0,-9468.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2021,Lewis,New York,725,128600,2431,789,8603,2.81,-8700.0,-9468.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2021,Lewis,New York,725,128600,2431,789,8603,3.08,-8700.0,-9468.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2021,Lewis,New York,725,128600,2431,789,8603,3.06,-8700.0,-9468.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2021,Lewis,New York,725,128600,2431,789,8603,2.96,-8700.0,-9468.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2021,Lewis,New York,725,128600,2431,789,8603,2.98,-8700.0,-9468.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2021,Lewis,New York,725,128600,2431,789,8603,2.87,-8700.0,-9468.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2021,Lewis,New York,725,128600,2431,789,8603,2.84,-8700.0,-9468.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2021,Lewis,New York,725,128600,2431,789,8603,2.9,-8700.0,-9468.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2021,Lewis,New York,725,128600,2431,789,8603,3.07,-8700.0,-9468.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2021,Lewis,New York,725,128600,2431,789,8603,3.07,-8700.0,-9468.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2021,Lewis,New York,725,128600,2431,789,8603,3.1,-8700.0,-9468.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2022,Lewis,New York,768,146100,2602,861,8620,3.44,-9216.0,-10332.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2022,Lewis,New York,768,146100,2602,861,8620,3.76,-9216.0,-10332.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2022,Lewis,New York,768,146100,2602,861,8620,4.17,-9216.0,-10332.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2022,Lewis,New York,768,146100,2602,861,8620,4.98,-9216.0,-10332.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2022,Lewis,New York,768,146100,2602,861,8620,5.23,-9216.0,-10332.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2022,Lewis,New York,768,146100,2602,861,8620,5.52,-9216.0,-10332.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2022,Lewis,New York,768,146100,2602,861,8620,5.41,-9216.0,-10332.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2022,Lewis,New York,768,146100,2602,861,8620,5.22,-9216.0,-10332.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2022,Lewis,New York,768,146100,2602,861,8620,6.11,-9216.0,-10332.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2022,Lewis,New York,768,146100,2602,861,8620,6.9,-9216.0,-10332.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2022,Lewis,New York,768,146100,2602,861,8620,6.8,-9216.0,-10332.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2022,Lewis,New York,768,146100,2602,861,8620,6.36,-9216.0,-10332.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2023,Lewis,New York,821,158000,2682,889,8812,6.27,-9852.0,-10668.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2023,Lewis,New York,821,158000,2682,889,8812,6.26,-9852.0,-10668.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2023,Lewis,New York,821,158000,2682,889,8812,6.54,-9852.0,-10668.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2023,Lewis,New York,821,158000,2682,889,8812,6.34,-9852.0,-10668.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2023,Lewis,New York,821,158000,2682,889,8812,6.42,-9852.0,-10668.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2023,Lewis,New York,821,158000,2682,889,8812,6.71,-9852.0,-10668.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2023,Lewis,New York,821,158000,2682,889,8812,6.84,-9852.0,-10668.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2023,Lewis,New York,821,158000,2682,889,8812,7.07,-9852.0,-10668.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2023,Lewis,New York,821,158000,2682,889,8812,7.2,-9852.0,-10668.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2023,Lewis,New York,821,158000,2682,889,8812,7.62,-9852.0,-10668.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2023,Lewis,New York,821,158000,2682,889,8812,7.44,-9852.0,-10668.0,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2023,Lewis,New York,821,158000,2682,889,8812,6.82,-9852.0,137851.99999999988,-121536.91868076313,-361170.8551848037,,-0.06973256840650932
2015,Livingston,New York,721,121200,3449,960,17624,3.67,-8652.0,-261520.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2015,Livingston,New York,721,121200,3449,960,17624,3.71,-8652.0,-11520.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2015,Livingston,New York,721,121200,3449,960,17624,3.77,-8652.0,-11520.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2015,Livingston,New York,721,121200,3449,960,17624,3.67,-8652.0,-11520.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2015,Livingston,New York,721,121200,3449,960,17624,3.84,-8652.0,-11520.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2015,Livingston,New York,721,121200,3449,960,17624,3.98,-8652.0,-11520.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2015,Livingston,New York,721,121200,3449,960,17624,4.05,-8652.0,-11520.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2015,Livingston,New York,721,121200,3449,960,17624,3.9,-8652.0,-11520.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2015,Livingston,New York,721,121200,3449,960,17624,3.89,-8652.0,-11520.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2015,Livingston,New York,721,121200,3449,960,17624,3.8,-8652.0,-11520.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2015,Livingston,New York,721,121200,3449,960,17624,3.94,-8652.0,-11520.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2015,Livingston,New York,721,121200,3449,960,17624,3.96,-8652.0,-11520.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2016,Livingston,New York,722,123000,3473,941,17745,3.87,-8664.0,-11292.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2016,Livingston,New York,722,123000,3473,941,17745,3.66,-8664.0,-11292.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2016,Livingston,New York,722,123000,3473,941,17745,3.69,-8664.0,-11292.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2016,Livingston,New York,722,123000,3473,941,17745,3.6,-8664.0,-11292.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2016,Livingston,New York,722,123000,3473,941,17745,3.6,-8664.0,-11292.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2016,Livingston,New York,722,123000,3473,941,17745,3.57,-8664.0,-11292.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2016,Livingston,New York,722,123000,3473,941,17745,3.44,-8664.0,-11292.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2016,Livingston,New York,722,123000,3473,941,17745,3.44,-8664.0,-11292.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2016,Livingston,New York,722,123000,3473,941,17745,3.46,-8664.0,-11292.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2016,Livingston,New York,722,123000,3473,941,17745,3.47,-8664.0,-11292.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2016,Livingston,New York,722,123000,3473,941,17745,3.77,-8664.0,-11292.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2016,Livingston,New York,722,123000,3473,941,17745,4.2,-8664.0,-11292.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2017,Livingston,New York,755,125000,3513,948,17888,4.15,-9060.0,-11376.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2017,Livingston,New York,755,125000,3513,948,17888,4.17,-9060.0,-11376.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2017,Livingston,New York,755,125000,3513,948,17888,4.2,-9060.0,-11376.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2017,Livingston,New York,755,125000,3513,948,17888,4.04,-9060.0,-11376.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2017,Livingston,New York,755,125000,3513,948,17888,4.01,-9060.0,-11376.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2017,Livingston,New York,755,125000,3513,948,17888,3.9,-9060.0,-11376.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2017,Livingston,New York,755,125000,3513,948,17888,3.97,-9060.0,-11376.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2017,Livingston,New York,755,125000,3513,948,17888,3.88,-9060.0,-11376.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2017,Livingston,New York,755,125000,3513,948,17888,3.8,-9060.0,-11376.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2017,Livingston,New York,755,125000,3513,948,17888,3.9,-9060.0,-11376.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2017,Livingston,New York,755,125000,3513,948,17888,3.92,-9060.0,-11376.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2017,Livingston,New York,755,125000,3513,948,17888,3.95,-9060.0,-11376.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2018,Livingston,New York,781,126700,3581,976,17903,4.03,-9372.0,-11712.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2018,Livingston,New York,781,126700,3581,976,17903,4.33,-9372.0,-11712.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2018,Livingston,New York,781,126700,3581,976,17903,4.44,-9372.0,-11712.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2018,Livingston,New York,781,126700,3581,976,17903,4.47,-9372.0,-11712.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2018,Livingston,New York,781,126700,3581,976,17903,4.59,-9372.0,-11712.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2018,Livingston,New York,781,126700,3581,976,17903,4.57,-9372.0,-11712.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2018,Livingston,New York,781,126700,3581,976,17903,4.53,-9372.0,-11712.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2018,Livingston,New York,781,126700,3581,976,17903,4.55,-9372.0,-11712.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2018,Livingston,New York,781,126700,3581,976,17903,4.63,-9372.0,-11712.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2018,Livingston,New York,781,126700,3581,976,17903,4.83,-9372.0,-11712.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2018,Livingston,New York,781,126700,3581,976,17903,4.87,-9372.0,-11712.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2018,Livingston,New York,781,126700,3581,976,17903,4.64,-9372.0,-11712.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2019,Livingston,New York,798,129400,3636,989,18054,4.46,-9576.0,-11868.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2019,Livingston,New York,798,129400,3636,989,18054,4.37,-9576.0,-11868.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2019,Livingston,New York,798,129400,3636,989,18054,4.26,-9576.0,-11868.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2019,Livingston,New York,798,129400,3636,989,18054,4.14,-9576.0,-11868.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2019,Livingston,New York,798,129400,3636,989,18054,4.07,-9576.0,-11868.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2019,Livingston,New York,798,129400,3636,989,18054,3.8,-9576.0,-11868.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2019,Livingston,New York,798,129400,3636,989,18054,3.76,-9576.0,-11868.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2019,Livingston,New York,798,129400,3636,989,18054,3.62,-9576.0,-11868.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2019,Livingston,New York,798,129400,3636,989,18054,3.6,-9576.0,-11868.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2019,Livingston,New York,798,129400,3636,989,18054,3.69,-9576.0,-11868.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2019,Livingston,New York,798,129400,3636,989,18054,3.7,-9576.0,-11868.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2019,Livingston,New York,798,129400,3636,989,18054,3.72,-9576.0,-11868.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2020,Livingston,New York,793,134000,3654,963,18683,3.62,-9516.0,-11556.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2020,Livingston,New York,793,134000,3654,963,18683,3.47,-9516.0,-11556.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2020,Livingston,New York,793,134000,3654,963,18683,3.45,-9516.0,-11556.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2020,Livingston,New York,793,134000,3654,963,18683,3.31,-9516.0,-11556.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2020,Livingston,New York,793,134000,3654,963,18683,3.23,-9516.0,-11556.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2020,Livingston,New York,793,134000,3654,963,18683,3.16,-9516.0,-11556.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2020,Livingston,New York,793,134000,3654,963,18683,3.02,-9516.0,-11556.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2020,Livingston,New York,793,134000,3654,963,18683,2.94,-9516.0,-11556.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2020,Livingston,New York,793,134000,3654,963,18683,2.89,-9516.0,-11556.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2020,Livingston,New York,793,134000,3654,963,18683,2.83,-9516.0,-11556.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2020,Livingston,New York,793,134000,3654,963,18683,2.76,-9516.0,-11556.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2020,Livingston,New York,793,134000,3654,963,18683,2.68,-9516.0,-11556.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2021,Livingston,New York,843,142000,3812,1019,18320,2.74,-10116.0,-12228.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2021,Livingston,New York,843,142000,3812,1019,18320,2.81,-10116.0,-12228.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2021,Livingston,New York,843,142000,3812,1019,18320,3.08,-10116.0,-12228.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2021,Livingston,New York,843,142000,3812,1019,18320,3.06,-10116.0,-12228.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2021,Livingston,New York,843,142000,3812,1019,18320,2.96,-10116.0,-12228.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2021,Livingston,New York,843,142000,3812,1019,18320,2.98,-10116.0,-12228.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2021,Livingston,New York,843,142000,3812,1019,18320,2.87,-10116.0,-12228.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2021,Livingston,New York,843,142000,3812,1019,18320,2.84,-10116.0,-12228.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2021,Livingston,New York,843,142000,3812,1019,18320,2.9,-10116.0,-12228.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2021,Livingston,New York,843,142000,3812,1019,18320,3.07,-10116.0,-12228.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2021,Livingston,New York,843,142000,3812,1019,18320,3.07,-10116.0,-12228.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2021,Livingston,New York,843,142000,3812,1019,18320,3.1,-10116.0,-12228.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2022,Livingston,New York,919,159900,4050,1059,18546,3.44,-11028.0,-12708.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2022,Livingston,New York,919,159900,4050,1059,18546,3.76,-11028.0,-12708.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2022,Livingston,New York,919,159900,4050,1059,18546,4.17,-11028.0,-12708.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2022,Livingston,New York,919,159900,4050,1059,18546,4.98,-11028.0,-12708.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2022,Livingston,New York,919,159900,4050,1059,18546,5.23,-11028.0,-12708.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2022,Livingston,New York,919,159900,4050,1059,18546,5.52,-11028.0,-12708.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2022,Livingston,New York,919,159900,4050,1059,18546,5.41,-11028.0,-12708.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2022,Livingston,New York,919,159900,4050,1059,18546,5.22,-11028.0,-12708.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2022,Livingston,New York,919,159900,4050,1059,18546,6.11,-11028.0,-12708.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2022,Livingston,New York,919,159900,4050,1059,18546,6.9,-11028.0,-12708.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2022,Livingston,New York,919,159900,4050,1059,18546,6.8,-11028.0,-12708.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2022,Livingston,New York,919,159900,4050,1059,18546,6.36,-11028.0,-12708.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2023,Livingston,New York,912,169600,4182,1078,18759,6.27,-10944.0,-12936.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2023,Livingston,New York,912,169600,4182,1078,18759,6.26,-10944.0,-12936.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2023,Livingston,New York,912,169600,4182,1078,18759,6.54,-10944.0,-12936.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2023,Livingston,New York,912,169600,4182,1078,18759,6.34,-10944.0,-12936.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2023,Livingston,New York,912,169600,4182,1078,18759,6.42,-10944.0,-12936.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2023,Livingston,New York,912,169600,4182,1078,18759,6.71,-10944.0,-12936.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2023,Livingston,New York,912,169600,4182,1078,18759,6.84,-10944.0,-12936.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2023,Livingston,New York,912,169600,4182,1078,18759,7.07,-10944.0,-12936.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
2023,Livingston,New York,912,169600,4182,1078,18759,7.2,-10944.0,-12936.0,-125283.36456838185,-397307.4490139309,,-0.0800324221290718
