RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,PriceDate,HomePrice,County,Year,Month,TaxAmount,TaxDate,Mortgage Rate,RentDate,Housing,MonthlyRent
2529,288,Saratoga County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,91,2011-11-30,141881.32653171837,Saratoga,2011,2011-11-30,,,,2024-01-01,14092.0,1174.3333333333333
1283,293,Oneida County,county,NY,NY,"Utica-Rome, NY",36,65,2011-11-30,63424.68713829046,Oneida,2011,2011-11-30,,,,2024-01-01,11383.0,948.5833333333334
1946,319,Niagara County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,63,2011-11-30,58318.89685681479,Niagara,2011,2011-11-30,,,,2024-01-01,10081.0,840.0833333333334
895,341,Broome County,county,NY,NY,"Binghamton, NY",36,7,2011-11-30,48200.841156795934,Broome,2011,2011-11-30,,,,2024-01-01,10472.0,872.6666666666666
1448,369,Ulster County,county,NY,NY,"Kingston, NY",36,111,2011-11-30,131099.81985777305,Ulster,2011,2011-11-30,,,,2024-01-01,16509.0,1375.75
3004,414,Rensselaer County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,83,2011-11-30,95337.88461638209,Rensselaer,2011,2011-11-30,,,,2024-01-01,12366.0,1030.5
3137,428,Schenectady County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,93,2011-11-30,89683.0780636973,Schenectady,2011,2011-11-30,,,,2024-01-01,12125.0,1010.4166666666666
2900,507,Chautauqua County,county,NY,NY,"Jamestown-Dunkirk-Fredonia, NY",36,13,2011-11-30,65329.96392565218,Chautauqua,2011,2011-11-30,,,,2024-01-01,8279.0,689.9166666666666
1296,534,Oswego County,county,NY,NY,"Syracuse, NY",36,75,2011-11-30,58614.505844559695,Oswego,2011,2011-11-30,,,,2024-01-01,10661.0,888.4166666666666
2748,537,Jefferson County,county,NY,NY,"Watertown-Fort Drum, NY",36,45,2011-11-30,83320.47576009661,Jefferson,2011,2011-11-30,,,,2024-01-01,10713.0,892.75
1952,551,Ontario County,county,NY,NY,"Rochester, NY",36,69,2011-11-30,83820.0120467443,Ontario,2011,2011-11-30,,,,2024-01-01,12754.0,1062.8333333333333
3249,565,Saint Lawrence County,county,NY,NY,"Ogdensburg-Massena, NY",36,89,2011-11-30,54238.36614069791,Saint Lawrence,2011,2011-11-30,,,,,,
2578,581,Tompkins County,county,NY,NY,"Ithaca, NY",36,109,2011-11-30,105396.96414664252,Tompkins,2011,2011-11-30,,,,2024-01-01,15906.0,1325.5
1343,620,Putnam County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,79,2011-11-30,158210.04245346462,Putnam,2011,2011-11-30,,,,2024-01-01,26839.0,2236.5833333333335
2039,642,Steuben County,county,NY,NY,"Corning, NY",36,101,2011-11-30,69218.4757706148,Steuben,2011,2011-11-30,,,,2024-01-01,9990.0,832.5
1610,689,Chemung County,county,NY,NY,"Elmira, NY",36,15,2011-11-30,48286.25341778175,Chemung,2011,2011-11-30,,,,2024-01-01,11568.0,964.0
1630,715,Clinton County,county,NY,NY,"Plattsburgh, NY",36,19,2011-11-30,71408.66644624255,Clinton,2011,2011-11-30,,,,2024-01-01,11387.0,948.9166666666666
3088,732,Cattaraugus County,county,NY,NY,"Olean, NY",36,9,2011-11-30,70901.79601167404,Cattaraugus,2011,2011-11-30,,,,2024-01-01,8833.0,736.0833333333334
929,738,Cayuga County,county,NY,NY,"Auburn, NY",36,11,2011-11-30,93661.3570448481,Cayuga,2011,2011-11-30,,,,2024-01-01,9881.0,823.4166666666666
1909,790,Madison County,county,NY,NY,"Syracuse, NY",36,53,2011-11-30,77570.33271016339,Madison,2011,2011-11-30,,,,2024-01-01,10073.0,839.4166666666666
1479,827,Warren County,county,NY,NY,"Glens Falls, NY",36,113,2011-11-30,113551.40130809444,Warren,2011,2011-11-30,,,,2024-01-01,13045.0,1087.0833333333333
2961,861,Livingston County,county,NY,NY,"Rochester, NY",36,51,2011-11-30,76248.46910983832,Livingston,2011,2011-11-30,,,,2024-01-01,10330.0,860.8333333333334
2214,869,Columbia County,county,NY,NY,"Hudson, NY",36,21,2011-11-30,143068.58296999917,Columbia,2011,2011-11-30,,,,2024-01-01,14111.0,1175.9166666666667
3066,870,Washington County,county,NY,NY,"Glens Falls, NY",36,115,2011-11-30,98283.20667987286,Washington,2011,2011-11-30,,,,2024-01-01,11979.0,998.25
2340,878,Herkimer County,county,NY,NY,"Utica-Rome, NY",36,43,2011-11-30,75897.45241589946,Herkimer,2011,2011-11-30,,,,2024-01-01,10067.0,838.9166666666666
1298,890,Otsego County,county,NY,NY,"Oneonta, NY",36,77,2011-11-30,76243.54089212035,Otsego,2011,2011-11-30,,,,2024-01-01,9785.0,815.4166666666666
1722,902,Genesee County,county,NY,NY,"Batavia, NY",36,37,2011-11-30,61975.14944101916,Genesee,2011,2011-11-30,,,,2024-01-01,8977.0,748.0833333333334
1024,954,Fulton County,county,NY,NY,"Gloversville, NY",36,35,2011-11-30,66822.42761434248,Fulton,2011,2011-11-30,,,,2024-01-01,9580.0,798.3333333333334
2979,1012,Montgomery County,county,NY,NY,"Amsterdam, NY",36,57,2011-11-30,71792.16098568775,Montgomery,2011,2011-11-30,,,,2024-01-01,9218.0,768.1666666666666
748,1026,Tioga County,county,NY,NY,"Binghamton, NY",36,107,2011-11-30,71271.48836752209,Tioga,2011,2011-11-30,,,,2024-01-01,10472.0,872.6666666666666
2287,1037,Franklin County,county,NY,NY,"Malone, NY",36,33,2011-11-30,70292.31348002201,Franklin,2011,2011-11-30,,,,2024-01-01,8122.0,676.8333333333334
2224,1050,Cortland County,county,NY,NY,"Cortland, NY",36,23,2011-11-30,61684.9819930649,Cortland,2011,2011-11-30,,,,2024-01-01,10797.0,899.75
1954,1191,Orleans County,county,NY,NY,"Rochester, NY",36,73,2011-11-30,60511.60070903724,Orleans,2011,2011-11-30,,,,2024-01-01,9933.0,827.75
1373,1369,Seneca County,county,NY,NY,"Seneca Falls, NY",36,99,2011-11-30,107081.43873526354,Seneca,2011,2011-11-30,,,,2024-01-01,9881.0,823.4166666666666
2843,1472,Schoharie County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,95,2011-11-30,75300.65671507355,Schoharie,2011,2011-11-30,,,,2024-01-01,9583.0,798.5833333333334
816,1663,Yates County,county,NY,NY,"Rochester, NY",36,123,2011-11-30,108943.5938817369,Yates,2011,2011-11-30,,,,2024-01-01,9170.0,764.1666666666666
581,6,Kings County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,47,2011-12-31,288224.9745825963,Kings,2011,2011-12-31,,,,2024-01-01,26251.0,2187.5833333333335
1347,10,Queens County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,81,2011-12-31,220610.45068841448,Queens,2011,2011-12-31,,,,2024-01-01,28178.0,2348.1666666666665
2452,20,New York County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,61,2011-12-31,643245.5332579279,New York,2011,2011-12-31,,,,2024-01-01,31371.0,2614.25
2046,24,Suffolk County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,103,2011-12-31,185885.4846037725,Suffolk,2011,2011-12-31,,,,2024-01-01,22245.0,1853.75
401,26,Bronx County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,5,2011-12-31,128069.1544639566,Bronx,2011,2011-12-31,,,,2024-01-01,21130.0,1760.8333333333333
1252,29,Nassau County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,59,2011-12-31,227550.237676308,Nassau,2011,2011-12-31,,,,2024-01-01,22295.0,1857.9166666666667
3148,48,Westchester County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,119,2011-12-31,203985.9333220205,Westchester,2011,2011-12-31,,,,2024-01-01,27604.0,2300.3333333333335
157,55,Erie County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,29,2011-12-31,75382.54915711214,Erie,2011,2011-12-31,,,,2024-01-01,12016.0,1001.3333333333334
1223,87,Monroe County,county,NY,NY,"Rochester, NY",36,55,2011-12-31,67959.90757036071,Monroe,2011,2011-12-31,,,,2024-01-01,12754.0,1062.8333333333333
2511,143,Richmond County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,85,2011-12-31,218483.2239719618,Richmond,2011,2011-12-31,,,,2024-01-01,24853.0,2071.0833333333335
2465,150,Onondaga County,county,NY,NY,"Syracuse, NY",36,67,2011-12-31,77471.06755691576,Onondaga,2011,2011-12-31,,,,2024-01-01,12062.0,1005.1666666666666
1290,178,Orange County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,71,2011-12-31,101214.55513482606,Orange,2011,2011-12-31,,,,2024-01-01,16102.0,1341.8333333333333
2515,211,Rockland County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,87,2011-12-31,168989.8964549481,Rockland,2011,2011-12-31,,,,2024-01-01,26869.0,2239.0833333333335
823,225,Albany County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,1,2011-12-31,108986.87473500932,Albany,2011,2011-12-31,,,,2024-01-01,13098.0,1091.5
2255,235,Dutchess County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,27,2011-12-31,119905.73659368845,Dutchess,2011,2011-12-31,,,,2024-01-01,15298.0,1274.8333333333333
2529,288,Saratoga County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,91,2011-12-31,142149.00063600237,Saratoga,2011,2011-12-31,,,,2024-01-01,14092.0,1174.3333333333333
1283,293,Oneida County,county,NY,NY,"Utica-Rome, NY",36,65,2011-12-31,62556.61330525496,Oneida,2011,2011-12-31,,,,2024-01-01,11383.0,948.5833333333334
1946,319,Niagara County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,63,2011-12-31,57793.6713678513,Niagara,2011,2011-12-31,,,,2024-01-01,10081.0,840.0833333333334
895,341,Broome County,county,NY,NY,"Binghamton, NY",36,7,2011-12-31,48644.955450752685,Broome,2011,2011-12-31,,,,2024-01-01,10472.0,872.6666666666666
1448,369,Ulster County,county,NY,NY,"Kingston, NY",36,111,2011-12-31,130832.10294488828,Ulster,2011,2011-12-31,,,,2024-01-01,16509.0,1375.75
3004,414,Rensselaer County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,83,2011-12-31,95718.83182370268,Rensselaer,2011,2011-12-31,,,,2024-01-01,12366.0,1030.5
3137,428,Schenectady County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,93,2011-12-31,89358.55842965179,Schenectady,2011,2011-12-31,,,,2024-01-01,12125.0,1010.4166666666666
2900,507,Chautauqua County,county,NY,NY,"Jamestown-Dunkirk-Fredonia, NY",36,13,2011-12-31,65877.22211261785,Chautauqua,2011,2011-12-31,,,,2024-01-01,8279.0,689.9166666666666
1296,534,Oswego County,county,NY,NY,"Syracuse, NY",36,75,2011-12-31,58454.96344413772,Oswego,2011,2011-12-31,,,,2024-01-01,10661.0,888.4166666666666
2748,537,Jefferson County,county,NY,NY,"Watertown-Fort Drum, NY",36,45,2011-12-31,83743.71717114416,Jefferson,2011,2011-12-31,,,,2024-01-01,10713.0,892.75
1952,551,Ontario County,county,NY,NY,"Rochester, NY",36,69,2011-12-31,84282.52894676931,Ontario,2011,2011-12-31,,,,2024-01-01,12754.0,1062.8333333333333
3249,565,Saint Lawrence County,county,NY,NY,"Ogdensburg-Massena, NY",36,89,2011-12-31,54243.28825241932,Saint Lawrence,2011,2011-12-31,,,,,,
2578,581,Tompkins County,county,NY,NY,"Ithaca, NY",36,109,2011-12-31,105479.0778844034,Tompkins,2011,2011-12-31,,,,2024-01-01,15906.0,1325.5
1343,620,Putnam County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,79,2011-12-31,157362.99776441077,Putnam,2011,2011-12-31,,,,2024-01-01,26839.0,2236.5833333333335
2039,642,Steuben County,county,NY,NY,"Corning, NY",36,101,2011-12-31,69042.00561594527,Steuben,2011,2011-12-31,,,,2024-01-01,9990.0,832.5
1610,689,Chemung County,county,NY,NY,"Elmira, NY",36,15,2011-12-31,48295.00194709669,Chemung,2011,2011-12-31,,,,2024-01-01,11568.0,964.0
1630,715,Clinton County,county,NY,NY,"Plattsburgh, NY",36,19,2011-12-31,71217.79426894756,Clinton,2011,2011-12-31,,,,2024-01-01,11387.0,948.9166666666666
3088,732,Cattaraugus County,county,NY,NY,"Olean, NY",36,9,2011-12-31,70690.1500041172,Cattaraugus,2011,2011-12-31,,,,2024-01-01,8833.0,736.0833333333334
929,738,Cayuga County,county,NY,NY,"Auburn, NY",36,11,2011-12-31,93815.35761901332,Cayuga,2011,2011-12-31,,,,2024-01-01,9881.0,823.4166666666666
1909,790,Madison County,county,NY,NY,"Syracuse, NY",36,53,2011-12-31,77379.0494804104,Madison,2011,2011-12-31,,,,2024-01-01,10073.0,839.4166666666666
1479,827,Warren County,county,NY,NY,"Glens Falls, NY",36,113,2011-12-31,114120.6222520782,Warren,2011,2011-12-31,,,,2024-01-01,13045.0,1087.0833333333333
2961,861,Livingston County,county,NY,NY,"Rochester, NY",36,51,2011-12-31,75990.55423884321,Livingston,2011,2011-12-31,,,,2024-01-01,10330.0,860.8333333333334
2214,869,Columbia County,county,NY,NY,"Hudson, NY",36,21,2011-12-31,143901.96160992238,Columbia,2011,2011-12-31,,,,2024-01-01,14111.0,1175.9166666666667
3066,870,Washington County,county,NY,NY,"Glens Falls, NY",36,115,2011-12-31,98238.56674018213,Washington,2011,2011-12-31,,,,2024-01-01,11979.0,998.25
2340,878,Herkimer County,county,NY,NY,"Utica-Rome, NY",36,43,2011-12-31,76150.22034529281,Herkimer,2011,2011-12-31,,,,2024-01-01,10067.0,838.9166666666666
1298,890,Otsego County,county,NY,NY,"Oneonta, NY",36,77,2011-12-31,76240.28162170848,Otsego,2011,2011-12-31,,,,2024-01-01,9785.0,815.4166666666666
1722,902,Genesee County,county,NY,NY,"Batavia, NY",36,37,2011-12-31,61956.95919268007,Genesee,2011,2011-12-31,,,,2024-01-01,8977.0,748.0833333333334
1024,954,Fulton County,county,NY,NY,"Gloversville, NY",36,35,2011-12-31,66743.78781874602,Fulton,2011,2011-12-31,,,,2024-01-01,9580.0,798.3333333333334
2979,1012,Montgomery County,county,NY,NY,"Amsterdam, NY",36,57,2011-12-31,71709.33875198966,Montgomery,2011,2011-12-31,,,,2024-01-01,9218.0,768.1666666666666
748,1026,Tioga County,county,NY,NY,"Binghamton, NY",36,107,2011-12-31,71292.35862236093,Tioga,2011,2011-12-31,,,,2024-01-01,10472.0,872.6666666666666
2287,1037,Franklin County,county,NY,NY,"Malone, NY",36,33,2011-12-31,70419.3996392939,Franklin,2011,2011-12-31,,,,2024-01-01,8122.0,676.8333333333334
2224,1050,Cortland County,county,NY,NY,"Cortland, NY",36,23,2011-12-31,61680.04579893403,Cortland,2011,2011-12-31,,,,2024-01-01,10797.0,899.75
1954,1191,Orleans County,county,NY,NY,"Rochester, NY",36,73,2011-12-31,60487.44707298962,Orleans,2011,2011-12-31,,,,2024-01-01,9933.0,827.75
1373,1369,Seneca County,county,NY,NY,"Seneca Falls, NY",36,99,2011-12-31,106532.77822042115,Seneca,2011,2011-12-31,,,,2024-01-01,9881.0,823.4166666666666
2843,1472,Schoharie County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,95,2011-12-31,75314.33130659869,Schoharie,2011,2011-12-31,,,,2024-01-01,9583.0,798.5833333333334
816,1663,Yates County,county,NY,NY,"Rochester, NY",36,123,2011-12-31,109023.45240728006,Yates,2011,2011-12-31,,,,2024-01-01,9170.0,764.1666666666666
581,6,Kings County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,47,2012-01-31,289130.7256550805,Kings,2012,2012-01-31,,,,2024-01-01,26251.0,2187.5833333333335
1347,10,Queens County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,81,2012-01-31,221901.2014189587,Queens,2012,2012-01-31,,,,2024-01-01,28178.0,2348.1666666666665
2452,20,New York County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,61,2012-01-31,639946.316265685,New York,2012,2012-01-31,,,,2024-01-01,31371.0,2614.25
2046,24,Suffolk County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,103,2012-01-31,186023.904806704,Suffolk,2012,2012-01-31,,,,2024-01-01,22245.0,1853.75
401,26,Bronx County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,5,2012-01-31,126693.84933045578,Bronx,2012,2012-01-31,,,,2024-01-01,21130.0,1760.8333333333333
1252,29,Nassau County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,59,2012-01-31,226619.7165668663,Nassau,2012,2012-01-31,,,,2024-01-01,22295.0,1857.9166666666667
3148,48,Westchester County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,119,2012-01-31,202256.59697064967,Westchester,2012,2012-01-31,,,,2024-01-01,27604.0,2300.3333333333335
157,55,Erie County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,29,2012-01-31,75001.10144489225,Erie,2012,2012-01-31,,,,2024-01-01,12016.0,1001.3333333333334
1223,87,Monroe County,county,NY,NY,"Rochester, NY",36,55,2012-01-31,68021.13580167583,Monroe,2012,2012-01-31,,,,2024-01-01,12754.0,1062.8333333333333
2511,143,Richmond County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,85,2012-01-31,218263.2374765512,Richmond,2012,2012-01-31,,,,2024-01-01,24853.0,2071.0833333333335
2465,150,Onondaga County,county,NY,NY,"Syracuse, NY",36,67,2012-01-31,77056.38549262566,Onondaga,2012,2012-01-31,,,,2024-01-01,12062.0,1005.1666666666666
1290,178,Orange County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,71,2012-01-31,100927.6765179212,Orange,2012,2012-01-31,,,,2024-01-01,16102.0,1341.8333333333333
2515,211,Rockland County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,87,2012-01-31,167484.6770520615,Rockland,2012,2012-01-31,,,,2024-01-01,26869.0,2239.0833333333335
823,225,Albany County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,1,2012-01-31,108389.16997412343,Albany,2012,2012-01-31,,,,2024-01-01,13098.0,1091.5
2255,235,Dutchess County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,27,2012-01-31,118648.93390637088,Dutchess,2012,2012-01-31,,,,2024-01-01,15298.0,1274.8333333333333
2529,288,Saratoga County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,91,2012-01-31,142375.0417019689,Saratoga,2012,2012-01-31,,,,2024-01-01,14092.0,1174.3333333333333
1283,293,Oneida County,county,NY,NY,"Utica-Rome, NY",36,65,2012-01-31,62052.47956646432,Oneida,2012,2012-01-31,,,,2024-01-01,11383.0,948.5833333333334
1946,319,Niagara County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,63,2012-01-31,57924.33159796318,Niagara,2012,2012-01-31,,,,2024-01-01,10081.0,840.0833333333334
895,341,Broome County,county,NY,NY,"Binghamton, NY",36,7,2012-01-31,49561.24412776144,Broome,2012,2012-01-31,,,,2024-01-01,10472.0,872.6666666666666
1448,369,Ulster County,county,NY,NY,"Kingston, NY",36,111,2012-01-31,130825.50120897849,Ulster,2012,2012-01-31,,,,2024-01-01,16509.0,1375.75
3004,414,Rensselaer County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,83,2012-01-31,97323.80287685932,Rensselaer,2012,2012-01-31,,,,2024-01-01,12366.0,1030.5
3137,428,Schenectady County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,93,2012-01-31,88924.38903829682,Schenectady,2012,2012-01-31,,,,2024-01-01,12125.0,1010.4166666666666
2900,507,Chautauqua County,county,NY,NY,"Jamestown-Dunkirk-Fredonia, NY",36,13,2012-01-31,65875.04976953733,Chautauqua,2012,2012-01-31,,,,2024-01-01,8279.0,689.9166666666666
1296,534,Oswego County,county,NY,NY,"Syracuse, NY",36,75,2012-01-31,58229.494624782674,Oswego,2012,2012-01-31,,,,2024-01-01,10661.0,888.4166666666666
2748,537,Jefferson County,county,NY,NY,"Watertown-Fort Drum, NY",36,45,2012-01-31,84500.19976423745,Jefferson,2012,2012-01-31,,,,2024-01-01,10713.0,892.75
1952,551,Ontario County,county,NY,NY,"Rochester, NY",36,69,2012-01-31,85061.20629744728,Ontario,2012,2012-01-31,,,,2024-01-01,12754.0,1062.8333333333333
3249,565,Saint Lawrence County,county,NY,NY,"Ogdensburg-Massena, NY",36,89,2012-01-31,54577.32948580944,Saint Lawrence,2012,2012-01-31,,,,,,
2578,581,Tompkins County,county,NY,NY,"Ithaca, NY",36,109,2012-01-31,105759.9890813505,Tompkins,2012,2012-01-31,,,,2024-01-01,15906.0,1325.5
1343,620,Putnam County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,79,2012-01-31,157001.80222353907,Putnam,2012,2012-01-31,,,,2024-01-01,26839.0,2236.5833333333335
2039,642,Steuben County,county,NY,NY,"Corning, NY",36,101,2012-01-31,68836.46770601049,Steuben,2012,2012-01-31,,,,2024-01-01,9990.0,832.5
1610,689,Chemung County,county,NY,NY,"Elmira, NY",36,15,2012-01-31,48266.06826273916,Chemung,2012,2012-01-31,,,,2024-01-01,11568.0,964.0
1630,715,Clinton County,county,NY,NY,"Plattsburgh, NY",36,19,2012-01-31,71092.45983938924,Clinton,2012,2012-01-31,,,,2024-01-01,11387.0,948.9166666666666
3088,732,Cattaraugus County,county,NY,NY,"Olean, NY",36,9,2012-01-31,70701.94008692591,Cattaraugus,2012,2012-01-31,,,,2024-01-01,8833.0,736.0833333333334
929,738,Cayuga County,county,NY,NY,"Auburn, NY",36,11,2012-01-31,93908.47970246758,Cayuga,2012,2012-01-31,,,,2024-01-01,9881.0,823.4166666666666
1909,790,Madison County,county,NY,NY,"Syracuse, NY",36,53,2012-01-31,77293.0998824115,Madison,2012,2012-01-31,,,,2024-01-01,10073.0,839.4166666666666
1479,827,Warren County,county,NY,NY,"Glens Falls, NY",36,113,2012-01-31,114326.25592880996,Warren,2012,2012-01-31,,,,2024-01-01,13045.0,1087.0833333333333
2961,861,Livingston County,county,NY,NY,"Rochester, NY",36,51,2012-01-31,75680.55606321068,Livingston,2012,2012-01-31,,,,2024-01-01,10330.0,860.8333333333334
2214,869,Columbia County,county,NY,NY,"Hudson, NY",36,21,2012-01-31,144318.3370215709,Columbia,2012,2012-01-31,,,,2024-01-01,14111.0,1175.9166666666667
3066,870,Washington County,county,NY,NY,"Glens Falls, NY",36,115,2012-01-31,98324.62622376122,Washington,2012,2012-01-31,,,,2024-01-01,11979.0,998.25
2340,878,Herkimer County,county,NY,NY,"Utica-Rome, NY",36,43,2012-01-31,76177.29971341683,Herkimer,2012,2012-01-31,,,,2024-01-01,10067.0,838.9166666666666
1298,890,Otsego County,county,NY,NY,"Oneonta, NY",36,77,2012-01-31,76276.88440619326,Otsego,2012,2012-01-31,,,,2024-01-01,9785.0,815.4166666666666
1722,902,Genesee County,county,NY,NY,"Batavia, NY",36,37,2012-01-31,61914.3887121815,Genesee,2012,2012-01-31,,,,2024-01-01,8977.0,748.0833333333334
1024,954,Fulton County,county,NY,NY,"Gloversville, NY",36,35,2012-01-31,66744.26796735755,Fulton,2012,2012-01-31,,,,2024-01-01,9580.0,798.3333333333334
2979,1012,Montgomery County,county,NY,NY,"Amsterdam, NY",36,57,2012-01-31,71653.9909698738,Montgomery,2012,2012-01-31,,,,2024-01-01,9218.0,768.1666666666666
748,1026,Tioga County,county,NY,NY,"Binghamton, NY",36,107,2012-01-31,71208.31737714366,Tioga,2012,2012-01-31,,,,2024-01-01,10472.0,872.6666666666666
2287,1037,Franklin County,county,NY,NY,"Malone, NY",36,33,2012-01-31,70502.59669260163,Franklin,2012,2012-01-31,,,,2024-01-01,8122.0,676.8333333333334
2224,1050,Cortland County,county,NY,NY,"Cortland, NY",36,23,2012-01-31,61621.295380546704,Cortland,2012,2012-01-31,,,,2024-01-01,10797.0,899.75
1954,1191,Orleans County,county,NY,NY,"Rochester, NY",36,73,2012-01-31,60369.02289510242,Orleans,2012,2012-01-31,,,,2024-01-01,9933.0,827.75
1373,1369,Seneca County,county,NY,NY,"Seneca Falls, NY",36,99,2012-01-31,106166.78365229988,Seneca,2012,2012-01-31,,,,2024-01-01,9881.0,823.4166666666666
2843,1472,Schoharie County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,95,2012-01-31,75435.93522053312,Schoharie,2012,2012-01-31,,,,2024-01-01,9583.0,798.5833333333334
816,1663,Yates County,county,NY,NY,"Rochester, NY",36,123,2012-01-31,109008.74329842208,Yates,2012,2012-01-31,,,,2024-01-01,9170.0,764.1666666666666
581,6,Kings County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,47,2012-02-29,289747.0291537615,Kings,2012,2012-02-29,,,,2024-01-01,26251.0,2187.5833333333335
1347,10,Queens County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,81,2012-02-29,222741.42158593857,Queens,2012,2012-02-29,,,,2024-01-01,28178.0,2348.1666666666665
2452,20,New York County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,61,2012-02-29,635605.2307684493,New York,2012,2012-02-29,,,,2024-01-01,31371.0,2614.25
2046,24,Suffolk County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,103,2012-02-29,184106.2088228348,Suffolk,2012,2012-02-29,,,,2024-01-01,22245.0,1853.75
401,26,Bronx County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,5,2012-02-29,127179.661412487,Bronx,2012,2012-02-29,,,,2024-01-01,21130.0,1760.8333333333333
1252,29,Nassau County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,59,2012-02-29,225981.2654488831,Nassau,2012,2012-02-29,,,,2024-01-01,22295.0,1857.9166666666667
3148,48,Westchester County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,119,2012-02-29,200981.51228589064,Westchester,2012,2012-02-29,,,,2024-01-01,27604.0,2300.3333333333335
157,55,Erie County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,29,2012-02-29,74930.52452604922,Erie,2012,2012-02-29,,,,2024-01-01,12016.0,1001.3333333333334
1223,87,Monroe County,county,NY,NY,"Rochester, NY",36,55,2012-02-29,68089.40764707398,Monroe,2012,2012-02-29,,,,2024-01-01,12754.0,1062.8333333333333
2511,143,Richmond County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,85,2012-02-29,217727.2344327244,Richmond,2012,2012-02-29,,,,2024-01-01,24853.0,2071.0833333333335
2465,150,Onondaga County,county,NY,NY,"Syracuse, NY",36,67,2012-02-29,77160.64304209147,Onondaga,2012,2012-02-29,,,,2024-01-01,12062.0,1005.1666666666666
1290,178,Orange County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,71,2012-02-29,100671.9013784218,Orange,2012,2012-02-29,,,,2024-01-01,16102.0,1341.8333333333333
2515,211,Rockland County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,87,2012-02-29,166135.72097785803,Rockland,2012,2012-02-29,,,,2024-01-01,26869.0,2239.0833333333335
823,225,Albany County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,1,2012-02-29,108230.51344570873,Albany,2012,2012-02-29,,,,2024-01-01,13098.0,1091.5
2255,235,Dutchess County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,27,2012-02-29,118211.51768483206,Dutchess,2012,2012-02-29,,,,2024-01-01,15298.0,1274.8333333333333
